@RELATION Titus

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_1 {ok, timeout, memout, not_applicable, crash, other}

@DATA
instance_8380,1.0,ok
instance_131,1.0,ok
instance_2652,1.0,ok
instance_9454,1.0,ok
instance_3583,1.0,ok
instance_6531,1.0,ok
instance_8586,1.0,ok
instance_1965,1.0,ok
instance_7215,1.0,ok
instance_7073,1.0,ok
instance_310,1.0,ok
instance_3761,1.0,ok
instance_846,1.0,ok
instance_9409,1.0,ok
instance_105,1.0,ok
instance_1718,1.0,ok
instance_3301,1.0,ok
instance_3219,1.0,ok
instance_45,1.0,ok
instance_3725,1.0,ok
instance_1058,1.0,ok
instance_6502,1.0,ok
instance_2464,1.0,ok
instance_4425,1.0,ok
instance_2077,1.0,ok
instance_3420,1.0,ok
instance_3220,1.0,ok
instance_9325,1.0,ok
instance_7028,1.0,ok
instance_6983,1.0,ok
instance_4866,1.0,ok
instance_1348,1.0,ok
instance_4521,1.0,ok
instance_4247,1.0,ok
instance_2129,1.0,ok
instance_961,1.0,ok
instance_6169,1.0,ok
instance_699,1.0,ok
instance_3084,1.0,ok
instance_8244,1.0,ok
instance_5355,1.0,ok
instance_6757,1.0,ok
instance_2843,1.0,ok
instance_8747,1.0,ok
instance_5303,1.0,ok
instance_2997,1.0,ok
instance_6991,1.0,ok
instance_4133,1.0,ok
instance_7797,1.0,ok
instance_4711,1.0,ok
instance_5554,1.0,ok
instance_8770,1.0,ok
instance_9488,1.0,ok
instance_3644,1.0,ok
instance_2952,1.0,ok
instance_8695,1.0,ok
instance_9287,1.0,ok
instance_4672,1.0,ok
instance_7831,1.0,ok
instance_7586,1.0,ok
instance_5250,1.0,ok
instance_790,1.0,ok
instance_5108,1.0,ok
instance_6655,1.0,ok
instance_5584,1.0,ok
instance_1372,1.0,ok
instance_8110,1.0,ok
instance_6516,1.0,ok
instance_513,1.0,ok
instance_6592,1.0,ok
instance_2949,1.0,ok
instance_3822,1.0,ok
instance_2990,1.0,ok
instance_1465,1.0,ok
instance_6683,1.0,ok
instance_7276,1.0,ok
instance_6879,1.0,ok
instance_8297,1.0,ok
instance_4620,1.0,ok
instance_8887,1.0,ok
instance_8787,1.0,ok
instance_1906,1.0,ok
instance_259,1.0,ok
instance_8978,1.0,ok
instance_95,1.0,ok
instance_840,1.0,ok
instance_6544,1.0,ok
instance_291,1.0,ok
instance_2205,1.0,ok
instance_4686,1.0,ok
instance_7787,1.0,ok
instance_8358,1.0,ok
instance_4587,1.0,ok
instance_1127,1.0,ok
instance_8329,1.0,ok
instance_7211,1.0,ok
instance_5504,1.0,ok
instance_2546,1.0,ok
instance_290,1.0,ok
instance_799,1.0,ok
instance_6063,1.0,ok
instance_3135,1.0,ok
instance_4476,1.0,ok
instance_2647,1.0,ok
instance_972,1.0,ok
instance_2630,1.0,ok
instance_6737,1.0,ok
instance_8406,1.0,ok
instance_793,1.0,ok
instance_3949,1.0,ok
instance_7619,1.0,ok
instance_5059,1.0,ok
instance_4416,1.0,ok
instance_5813,1.0,ok
instance_4989,1.0,ok
instance_826,1.0,ok
instance_5170,1.0,ok
instance_3795,1.0,ok
instance_9588,1.0,ok
instance_6814,1.0,ok
instance_5471,1.0,ok
instance_7901,1.0,ok
instance_3251,1.0,ok
instance_5092,1.0,ok
instance_8097,1.0,ok
instance_7669,1.0,ok
instance_9407,1.0,ok
instance_8253,1.0,ok
instance_6145,1.0,ok
instance_3787,1.0,ok
instance_743,1.0,ok
instance_6082,1.0,ok
instance_9275,1.0,ok
instance_4139,1.0,ok
instance_3385,1.0,ok
instance_3912,1.0,ok
instance_7965,1.0,ok
instance_486,1.0,ok
instance_7683,1.0,ok
instance_7610,1.0,ok
instance_4345,1.0,ok
instance_5324,1.0,ok
instance_4656,1.0,ok
instance_5862,1.0,ok
instance_2547,1.0,ok
instance_8142,1.0,ok
instance_7680,1.0,ok
instance_1553,1.0,ok
instance_8051,1.0,ok
instance_3500,1.0,ok
instance_3971,1.0,ok
instance_4661,1.0,ok
instance_3058,1.0,ok
instance_5574,1.0,ok
instance_3634,1.0,ok
instance_1811,1.0,ok
instance_1675,1.0,ok
instance_1093,1.0,ok
instance_5465,1.0,ok
instance_2812,1.0,ok
instance_3391,1.0,ok
instance_5514,1.0,ok
instance_5776,1.0,ok
instance_5070,1.0,ok
instance_1693,1.0,ok
instance_9658,1.0,ok
instance_7693,1.0,ok
instance_9161,1.0,ok
instance_2053,1.0,ok
instance_9270,1.0,ok
instance_476,1.0,ok
instance_9375,1.0,ok
instance_7689,1.0,ok
instance_3834,1.0,ok
instance_2490,1.0,ok
instance_8201,1.0,ok
instance_889,1.0,ok
instance_8676,1.0,ok
instance_5133,1.0,ok
instance_3369,1.0,ok
instance_565,1.0,ok
instance_3846,1.0,ok
instance_2655,1.0,ok
instance_5913,1.0,ok
instance_2236,1.0,ok
instance_4743,1.0,ok
instance_3072,1.0,ok
instance_7210,1.0,ok
instance_4778,1.0,ok
instance_2025,1.0,ok
instance_8626,1.0,ok
instance_5580,1.0,ok
instance_4028,1.0,ok
instance_3709,1.0,ok
instance_7508,1.0,ok
instance_5985,1.0,ok
instance_2539,1.0,ok
instance_4614,1.0,ok
instance_6642,1.0,ok
instance_9422,1.0,ok
instance_6917,1.0,ok
instance_8378,1.0,ok
instance_1890,1.0,ok
instance_3184,1.0,ok
instance_8498,1.0,ok
instance_789,1.0,ok
instance_955,1.0,ok
instance_7241,1.0,ok
instance_3803,1.0,ok
instance_1646,1.0,ok
instance_9240,1.0,ok
instance_7801,1.0,ok
instance_3539,1.0,ok
instance_9247,1.0,ok
instance_1776,1.0,ok
instance_1557,1.0,ok
instance_7663,1.0,ok
instance_7127,1.0,ok
instance_6329,1.0,ok
instance_3685,1.0,ok
instance_4197,1.0,ok
instance_9089,1.0,ok
instance_7133,1.0,ok
instance_6997,1.0,ok
instance_4787,1.0,ok
instance_1760,1.0,ok
instance_8173,1.0,ok
instance_4987,1.0,ok
instance_9177,1.0,ok
instance_772,1.0,ok
instance_6258,1.0,ok
instance_8492,1.0,ok
instance_5836,1.0,ok
instance_7425,1.0,ok
instance_3486,1.0,ok
instance_1034,1.0,ok
instance_1670,1.0,ok
instance_6126,1.0,ok
instance_7479,1.0,ok
instance_4378,1.0,ok
instance_5065,1.0,ok
instance_2841,1.0,ok
instance_3756,1.0,ok
instance_1124,1.0,ok
instance_4395,1.0,ok
instance_8891,1.0,ok
instance_9332,1.0,ok
instance_4773,1.0,ok
instance_2319,1.0,ok
instance_1089,1.0,ok
instance_7731,1.0,ok
instance_7561,1.0,ok
instance_1311,1.0,ok
instance_7938,1.0,ok
instance_610,1.0,ok
instance_373,1.0,ok
instance_750,1.0,ok
instance_2004,1.0,ok
instance_1498,1.0,ok
instance_3716,1.0,ok
instance_5817,1.0,ok
instance_9355,1.0,ok
instance_7592,1.0,ok
instance_6522,1.0,ok
instance_8059,1.0,ok
instance_934,1.0,ok
instance_1277,1.0,ok
instance_8839,1.0,ok
instance_7229,1.0,ok
instance_7843,1.0,ok
instance_1320,1.0,ok
instance_5352,1.0,ok
instance_3447,1.0,ok
instance_8347,1.0,ok
instance_1018,1.0,ok
instance_7761,1.0,ok
instance_3100,1.0,ok
instance_9600,1.0,ok
instance_3350,1.0,ok
instance_7783,1.0,ok
instance_2970,1.0,ok
instance_7987,1.0,ok
instance_9717,1.0,ok
instance_2101,1.0,ok
instance_2698,1.0,ok
instance_2960,1.0,ok
instance_299,1.0,ok
instance_5607,1.0,ok
instance_4146,1.0,ok
instance_8755,1.0,ok
instance_524,1.0,ok
instance_5217,1.0,ok
instance_2856,1.0,ok
instance_6611,1.0,ok
instance_1462,1.0,ok
instance_1481,1.0,ok
instance_3892,1.0,ok
instance_716,1.0,ok
instance_7394,1.0,ok
instance_8405,1.0,ok
instance_8660,1.0,ok
instance_8789,1.0,ok
instance_7119,1.0,ok
instance_2724,1.0,ok
instance_6966,1.0,ok
instance_1335,1.0,ok
instance_6252,1.0,ok
instance_1201,1.0,ok
instance_100,1.0,ok
instance_19,1.0,ok
instance_8063,1.0,ok
instance_4100,1.0,ok
instance_2037,1.0,ok
instance_9125,1.0,ok
instance_9007,1.0,ok
instance_2331,1.0,ok
instance_945,1.0,ok
instance_4725,1.0,ok
instance_9187,1.0,ok
instance_7998,1.0,ok
instance_9545,1.0,ok
instance_6566,1.0,ok
instance_3114,1.0,ok
instance_676,1.0,ok
instance_329,1.0,ok
instance_7278,1.0,ok
instance_6664,1.0,ok
instance_5503,1.0,ok
instance_8516,1.0,ok
instance_9036,1.0,ok
instance_9716,1.0,ok
instance_5968,1.0,ok
instance_4086,1.0,ok
instance_7419,1.0,ok
instance_7149,1.0,ok
instance_6347,1.0,ok
instance_1299,1.0,ok
instance_2492,1.0,ok
instance_9083,1.0,ok
instance_9116,1.0,ok
instance_4601,1.0,ok
instance_7171,1.0,ok
instance_3177,1.0,ok
instance_8640,1.0,ok
instance_7283,1.0,ok
instance_256,1.0,ok
instance_6187,1.0,ok
instance_2824,1.0,ok
instance_2946,1.0,ok
instance_608,1.0,ok
instance_4920,1.0,ok
instance_8116,1.0,ok
instance_6944,1.0,ok
instance_3849,1.0,ok
instance_3691,1.0,ok
instance_6835,1.0,ok
instance_6703,1.0,ok
instance_8307,1.0,ok
instance_1443,1.0,ok
instance_8494,1.0,ok
instance_6109,1.0,ok
instance_3308,1.0,ok
instance_9671,1.0,ok
instance_7401,1.0,ok
instance_5798,1.0,ok
instance_5128,1.0,ok
instance_7834,1.0,ok
instance_9605,1.0,ok
instance_1114,1.0,ok
instance_7551,1.0,ok
instance_6453,1.0,ok
instance_3744,1.0,ok
instance_7204,1.0,ok
instance_357,1.0,ok
instance_1200,1.0,ok
instance_7316,1.0,ok
instance_118,1.0,ok
instance_4872,1.0,ok
instance_9664,1.0,ok
instance_8824,1.0,ok
instance_9418,1.0,ok
instance_4963,1.0,ok
instance_7212,1.0,ok
instance_3348,1.0,ok
instance_9467,1.0,ok
instance_1826,1.0,ok
instance_3244,1.0,ok
instance_8381,1.0,ok
instance_3663,1.0,ok
instance_8145,1.0,ok
instance_5651,1.0,ok
instance_9109,1.0,ok
instance_7078,1.0,ok
instance_4560,1.0,ok
instance_7865,1.0,ok
instance_2448,1.0,ok
instance_6401,1.0,ok
instance_1528,1.0,ok
instance_6865,1.0,ok
instance_3609,1.0,ok
instance_2567,1.0,ok
instance_2926,1.0,ok
instance_6225,1.0,ok
instance_9388,1.0,ok
instance_4499,1.0,ok
instance_3788,1.0,ok
instance_8784,1.0,ok
instance_4851,1.0,ok
instance_89,1.0,ok
instance_1537,1.0,ok
instance_3870,1.0,ok
instance_7795,1.0,ok
instance_3762,1.0,ok
instance_2502,1.0,ok
instance_7620,1.0,ok
instance_8744,1.0,ok
instance_3829,1.0,ok
instance_1165,1.0,ok
instance_4464,1.0,ok
instance_6633,1.0,ok
instance_6625,1.0,ok
instance_7026,1.0,ok
instance_1274,1.0,ok
instance_895,1.0,ok
instance_7351,1.0,ok
instance_2398,1.0,ok
instance_1363,1.0,ok
instance_9595,1.0,ok
instance_3509,1.0,ok
instance_1091,1.0,ok
instance_7435,1.0,ok
instance_5292,1.0,ok
instance_1053,1.0,ok
instance_3254,1.0,ok
instance_5850,1.0,ok
instance_141,1.0,ok
instance_5747,1.0,ok
instance_5818,1.0,ok
instance_1639,1.0,ok
instance_770,1.0,ok
instance_4181,1.0,ok
instance_5102,1.0,ok
instance_6605,1.0,ok
instance_5906,1.0,ok
instance_6943,1.0,ok
instance_5271,1.0,ok
instance_1640,1.0,ok
instance_578,1.0,ok
instance_9450,1.0,ok
instance_6148,1.0,ok
instance_2797,1.0,ok
instance_8162,1.0,ok
instance_9219,1.0,ok
instance_5143,1.0,ok
instance_6157,1.0,ok
instance_6052,1.0,ok
instance_6818,1.0,ok
instance_5254,1.0,ok
instance_7416,1.0,ok
instance_4089,1.0,ok
instance_4902,1.0,ok
instance_402,1.0,ok
instance_4061,1.0,ok
instance_7778,1.0,ok
instance_6515,1.0,ok
instance_7327,1.0,ok
instance_285,1.0,ok
instance_7530,1.0,ok
instance_5852,1.0,ok
instance_2625,1.0,ok
instance_1306,1.0,ok
instance_5437,1.0,ok
instance_7874,1.0,ok
instance_164,1.0,ok
instance_5709,1.0,ok
instance_3123,1.0,ok
instance_860,1.0,ok
instance_3773,1.0,ok
instance_2954,1.0,ok
instance_2550,1.0,ok
instance_5004,1.0,ok
instance_4610,1.0,ok
instance_2658,1.0,ok
instance_7612,1.0,ok
instance_5800,1.0,ok
instance_5870,1.0,ok
instance_8254,1.0,ok
instance_6551,1.0,ok
instance_5751,1.0,ok
instance_2237,1.0,ok
instance_2245,1.0,ok
instance_8260,1.0,ok
instance_360,1.0,ok
instance_8673,1.0,ok
instance_6465,1.0,ok
instance_9585,1.0,ok
instance_264,1.0,ok
instance_3352,1.0,ok
instance_4922,1.0,ok
instance_6066,1.0,ok
instance_6781,1.0,ok
instance_8934,1.0,ok
instance_3362,1.0,ok
instance_3066,1.0,ok
instance_5892,1.0,ok
instance_6803,1.0,ok
instance_6804,1.0,ok
instance_5106,1.0,ok
instance_8008,1.0,ok
instance_2102,1.0,ok
instance_1664,1.0,ok
instance_8375,1.0,ok
instance_2371,1.0,ok
instance_4003,1.0,ok
instance_3053,1.0,ok
instance_49,1.0,ok
instance_9554,1.0,ok
instance_7045,1.0,ok
instance_7927,1.0,ok
instance_3091,1.0,ok
instance_3435,1.0,ok
instance_3607,1.0,ok
instance_3655,1.0,ok
instance_5758,1.0,ok
instance_2188,1.0,ok
instance_4782,1.0,ok
instance_8391,1.0,ok
instance_79,1.0,ok
instance_7378,1.0,ok
instance_1198,1.0,ok
instance_6860,1.0,ok
instance_232,1.0,ok
instance_9483,1.0,ok
instance_6280,1.0,ok
instance_4168,1.0,ok
instance_9689,1.0,ok
instance_6475,1.0,ok
instance_1931,1.0,ok
instance_4774,1.0,ok
instance_8041,1.0,ok
instance_1370,1.0,ok
instance_7478,1.0,ok
instance_6127,1.0,ok
instance_5301,1.0,ok
instance_9042,1.0,ok
instance_8665,1.0,ok
instance_3147,1.0,ok
instance_3637,1.0,ok
instance_6685,1.0,ok
instance_1593,1.0,ok
instance_4720,1.0,ok
instance_7056,1.0,ok
instance_9321,1.0,ok
instance_1066,1.0,ok
instance_3964,1.0,ok
instance_5379,1.0,ok
instance_9228,1.0,ok
instance_7864,1.0,ok
instance_9095,1.0,ok
instance_1807,1.0,ok
instance_3285,1.0,ok
instance_2829,1.0,ok
instance_4510,1.0,ok
instance_5652,1.0,ok
instance_6946,1.0,ok
instance_2493,1.0,ok
instance_6670,1.0,ok
instance_3518,1.0,ok
instance_2203,1.0,ok
instance_8185,1.0,ok
instance_5594,1.0,ok
instance_1504,1.0,ok
instance_7937,1.0,ok
instance_6985,1.0,ok
instance_6933,1.0,ok
instance_5943,1.0,ok
instance_4452,1.0,ok
instance_225,1.0,ok
instance_5767,1.0,ok
instance_3816,1.0,ok
instance_6422,1.0,ok
instance_6741,1.0,ok
instance_4513,1.0,ok
instance_4224,1.0,ok
instance_5263,1.0,ok
instance_8795,1.0,ok
instance_1687,1.0,ok
instance_5020,1.0,ok
instance_2520,1.0,ok
instance_388,1.0,ok
instance_5345,1.0,ok
instance_1486,1.0,ok
instance_6760,1.0,ok
instance_3626,1.0,ok
instance_3047,1.0,ok
instance_2823,1.0,ok
instance_7899,1.0,ok
instance_6040,1.0,ok
instance_1463,1.0,ok
instance_1577,1.0,ok
instance_5496,1.0,ok
instance_6183,1.0,ok
instance_6447,1.0,ok
instance_7207,1.0,ok
instance_9329,1.0,ok
instance_8857,1.0,ok
instance_3410,1.0,ok
instance_8807,1.0,ok
instance_6768,1.0,ok
instance_5703,1.0,ok
instance_9301,1.0,ok
instance_5212,1.0,ok
instance_7257,1.0,ok
instance_5305,1.0,ok
instance_7539,1.0,ok
instance_3992,1.0,ok
instance_1383,1.0,ok
instance_4405,1.0,ok
instance_8945,1.0,ok
instance_5760,1.0,ok
instance_6072,1.0,ok
instance_5657,1.0,ok
instance_4030,1.0,ok
instance_745,1.0,ok
instance_9132,1.0,ok
instance_2341,1.0,ok
instance_2688,1.0,ok
instance_7495,1.0,ok
instance_5412,1.0,ok
instance_9692,1.0,ok
instance_8216,1.0,ok
instance_5931,1.0,ok
instance_4693,1.0,ok
instance_2882,1.0,ok
instance_401,1.0,ok
instance_7749,1.0,ok
instance_2227,1.0,ok
instance_691,1.0,ok
instance_685,1.0,ok
instance_286,1.0,ok
instance_4717,1.0,ok
instance_6559,1.0,ok
instance_7599,1.0,ok
instance_3440,1.0,ok
instance_8706,1.0,ok
instance_2069,1.0,ok
instance_5998,1.0,ok
instance_9331,1.0,ok
instance_2712,1.0,ok
instance_8053,1.0,ok
instance_8520,1.0,ok
instance_6662,1.0,ok
instance_4186,1.0,ok
instance_1939,1.0,ok
instance_3316,1.0,ok
instance_7565,1.0,ok
instance_439,1.0,ok
instance_3075,1.0,ok
instance_3642,1.0,ok
instance_8994,1.0,ok
instance_8766,1.0,ok
instance_8020,1.0,ok
instance_2191,1.0,ok
instance_1069,1.0,ok
instance_4042,1.0,ok
instance_9286,1.0,ok
instance_1004,1.0,ok
instance_5489,1.0,ok
instance_8024,1.0,ok
instance_9311,1.0,ok
instance_4612,1.0,ok
instance_2943,1.0,ok
instance_1333,1.0,ok
instance_5377,1.0,ok
instance_5842,1.0,ok
instance_567,1.0,ok
instance_5885,1.0,ok
instance_5662,1.0,ok
instance_8377,1.0,ok
instance_8772,1.0,ok
instance_2209,1.0,ok
instance_3151,1.0,ok
instance_8901,1.0,ok
instance_7044,1.0,ok
instance_5279,1.0,ok
instance_3922,1.0,ok
instance_7121,1.0,ok
instance_7388,1.0,ok
instance_9591,1.0,ok
instance_7554,1.0,ok
instance_6974,1.0,ok
instance_3192,1.0,ok
instance_8418,1.0,ok
instance_2762,1.0,ok
instance_4953,1.0,ok
instance_5510,1.0,ok
instance_3432,1.0,ok
instance_3283,1.0,ok
instance_5084,1.0,ok
instance_76,1.0,ok
instance_6902,1.0,ok
instance_624,1.0,ok
instance_2290,1.0,ok
instance_4959,1.0,ok
instance_3901,1.0,ok
instance_2957,1.0,ok
instance_7807,1.0,ok
instance_1077,1.0,ok
instance_2917,1.0,ok
instance_6428,1.0,ok
instance_8057,1.0,ok
instance_9315,1.0,ok
instance_4393,1.0,ok
instance_3807,1.0,ok
instance_2379,1.0,ok
instance_7499,1.0,ok
instance_791,1.0,ok
instance_5285,1.0,ok
instance_1181,1.0,ok
instance_613,1.0,ok
instance_5770,1.0,ok
instance_7131,1.0,ok
instance_61,1.0,ok
instance_5995,1.0,ok
instance_8497,1.0,ok
instance_5571,1.0,ok
instance_925,1.0,ok
instance_351,1.0,ok
instance_8313,1.0,ok
instance_5561,1.0,ok
instance_5516,1.0,ok
instance_7518,1.0,ok
instance_7812,1.0,ok
instance_8092,1.0,ok
instance_1009,1.0,ok
instance_3296,1.0,ok
instance_7147,1.0,ok
instance_446,1.0,ok
instance_3259,1.0,ok
instance_9424,1.0,ok
instance_6600,1.0,ok
instance_3586,1.0,ok
instance_9553,1.0,ok
instance_3277,1.0,ok
instance_5122,1.0,ok
instance_6821,1.0,ok
instance_619,1.0,ok
instance_1295,1.0,ok
instance_9115,1.0,ok
instance_371,1.0,ok
instance_4907,1.0,ok
instance_2158,1.0,ok
instance_9433,1.0,ok
instance_5829,1.0,ok
instance_1684,1.0,ok
instance_1159,1.0,ok
instance_4174,1.0,ok
instance_657,1.0,ok
instance_5326,1.0,ok
instance_2574,1.0,ok
instance_9442,1.0,ok
instance_1628,1.0,ok
instance_2925,1.0,ok
instance_8474,1.0,ok
instance_1064,1.0,ok
instance_8540,1.0,ok
instance_3222,1.0,ok
instance_9563,1.0,ok
instance_5300,1.0,ok
instance_4618,1.0,ok
instance_6507,1.0,ok
instance_893,1.0,ok
instance_5522,1.0,ok
instance_1698,1.0,ok
instance_3081,1.0,ok
instance_1523,1.0,ok
instance_969,1.0,ok
instance_9258,1.0,ok
instance_703,1.0,ok
instance_2030,1.0,ok
instance_5440,1.0,ok
instance_746,1.0,ok
instance_5915,1.0,ok
instance_2323,1.0,ok
instance_3020,1.0,ok
instance_8155,1.0,ok
instance_6181,1.0,ok
instance_9263,1.0,ok
instance_6620,1.0,ok
instance_5533,1.0,ok
instance_4004,1.0,ok
instance_4402,1.0,ok
instance_9493,1.0,ok
instance_7970,1.0,ok
instance_4800,1.0,ok
instance_5732,1.0,ok
instance_857,1.0,ok
instance_1224,1.0,ok
instance_9362,1.0,ok
instance_722,1.0,ok
instance_9179,1.0,ok
instance_8716,1.0,ok
instance_1534,1.0,ok
instance_1439,1.0,ok
instance_5723,1.0,ok
instance_4664,1.0,ok
instance_2833,1.0,ok
instance_8182,1.0,ok
instance_399,1.0,ok
instance_6811,1.0,ok
instance_6798,1.0,ok
instance_776,1.0,ok
instance_7177,1.0,ok
instance_4056,1.0,ok
instance_3658,1.0,ok
instance_2828,1.0,ok
instance_8855,1.0,ok
instance_850,1.0,ok
instance_4653,1.0,ok
instance_6204,1.0,ok
instance_5159,1.0,ok
instance_6140,1.0,ok
instance_473,1.0,ok
instance_1815,1.0,ok
instance_7648,1.0,ok
instance_6629,1.0,ok
instance_2361,1.0,ok
instance_4084,1.0,ok
instance_8569,1.0,ok
instance_7697,1.0,ok
instance_9223,1.0,ok
instance_4471,1.0,ok
instance_9594,1.0,ok
instance_814,1.0,ok
instance_4445,1.0,ok
instance_8437,1.0,ok
instance_5044,1.0,ok
instance_2849,1.0,ok
instance_2390,1.0,ok
instance_871,1.0,ok
instance_5599,1.0,ok
instance_5839,1.0,ok
instance_1025,1.0,ok
instance_3969,1.0,ok
instance_2154,1.0,ok
instance_5148,1.0,ok
instance_5975,1.0,ok
instance_4718,1.0,ok
instance_2778,1.0,ok
instance_8861,1.0,ok
instance_4253,1.0,ok
instance_6576,1.0,ok
instance_1769,1.0,ok
instance_3517,1.0,ok
instance_8086,1.0,ok
instance_2962,1.0,ok
instance_2589,1.0,ok
instance_5795,1.0,ok
instance_886,1.0,ok
instance_3970,1.0,ok
instance_5196,1.0,ok
instance_6496,1.0,ok
instance_3890,1.0,ok
instance_9677,1.0,ok
instance_8423,1.0,ok
instance_1567,1.0,ok
