@RELATION Quill

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_1 {ok, timeout, memout, presolved, crash, unknown, other}

@DATA
instance_627,1.0,ok
instance_628,1.0,ok
instance_629,1.0,ok
instance_630,1.0,memout
instance_632,1.0,ok
instance_633,1.0,ok
instance_634,1.0,ok
instance_635,1.0,ok
instance_639,1.0,ok
instance_640,1.0,ok
instance_641,1.0,ok
instance_643,1.0,ok
instance_644,1.0,ok
instance_645,1.0,ok
instance_646,1.0,ok
instance_648,1.0,ok
instance_649,1.0,ok
instance_651,1.0,ok
instance_653,1.0,ok
instance_654,1.0,ok
instance_655,1.0,ok
instance_656,1.0,ok
instance_657,1.0,ok
instance_658,1.0,ok
instance_659,1.0,ok
instance_661,1.0,ok
instance_662,1.0,ok
instance_664,1.0,ok
instance_665,1.0,ok
instance_666,1.0,ok
instance_669,1.0,ok
instance_672,1.0,ok
instance_675,1.0,ok
instance_678,1.0,ok
instance_679,1.0,ok
instance_680,1.0,ok
instance_681,1.0,ok
instance_684,1.0,ok
instance_687,1.0,ok
instance_689,1.0,ok
instance_690,1.0,ok
instance_691,1.0,ok
instance_693,1.0,ok
instance_694,1.0,ok
instance_696,1.0,ok
instance_697,1.0,ok
instance_698,1.0,ok
instance_699,1.0,ok
instance_700,1.0,ok
instance_701,1.0,ok
instance_702,1.0,ok
instance_703,1.0,ok
instance_705,1.0,ok
instance_711,1.0,ok
instance_712,1.0,ok
instance_713,1.0,ok
instance_714,1.0,ok
instance_715,1.0,ok
instance_717,1.0,ok
instance_718,1.0,ok
instance_719,1.0,ok
instance_721,1.0,ok
instance_722,1.0,ok
instance_723,1.0,ok
instance_725,1.0,ok
instance_727,1.0,ok
instance_728,1.0,ok
instance_729,1.0,ok
instance_730,1.0,ok
instance_732,1.0,ok
instance_734,1.0,ok
instance_737,1.0,ok
instance_738,1.0,ok
instance_739,1.0,ok
instance_741,1.0,ok
instance_742,1.0,ok
instance_743,1.0,ok
instance_745,1.0,ok
instance_746,1.0,ok
instance_747,1.0,ok
instance_748,1.0,ok
instance_751,1.0,ok
instance_752,1.0,ok
instance_753,1.0,ok
instance_755,1.0,ok
instance_758,1.0,ok
instance_759,1.0,ok
instance_760,1.0,ok
instance_761,1.0,ok
instance_763,1.0,ok
instance_764,1.0,ok
instance_766,1.0,ok
instance_767,1.0,ok
instance_768,1.0,ok
instance_769,1.0,ok
instance_771,1.0,ok
instance_773,1.0,ok
instance_774,1.0,ok
instance_775,1.0,ok
instance_776,1.0,ok
instance_777,1.0,ok
instance_778,1.0,ok
instance_780,1.0,ok
instance_782,1.0,ok
instance_784,1.0,ok
instance_785,1.0,ok
instance_786,1.0,ok
instance_787,1.0,ok
instance_788,1.0,ok
instance_789,1.0,ok
instance_791,1.0,ok
instance_793,1.0,ok
instance_794,1.0,ok
instance_795,1.0,ok
instance_797,1.0,ok
instance_798,1.0,ok
instance_799,1.0,ok
instance_800,1.0,ok
instance_801,1.0,ok
instance_805,1.0,ok
instance_806,1.0,ok
instance_807,1.0,ok
instance_809,1.0,ok
instance_810,1.0,ok
instance_811,1.0,ok
instance_812,1.0,ok
instance_813,1.0,ok
instance_814,1.0,ok
instance_815,1.0,ok
instance_816,1.0,ok
instance_817,1.0,ok
instance_818,1.0,ok
instance_820,1.0,ok
instance_824,1.0,ok
% 
% 
% 
