@RELATION Quill

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instance_8,1.0,algorithm_22,0.03,ok
instance_8,1.0,algorithm_23,0.02,ok
instance_8,1.0,algorithm_5,0.96,ok
instance_8,1.0,algorithm_16,0.04,ok
instance_8,1.0,algorithm_21,1.41,ok
instance_8,1.0,algorithm_14,0.02,ok
instance_8,1.0,algorithm_11,0.43,ok
instance_8,1.0,algorithm_4,0.2,ok
instance_8,1.0,algorithm_13,1.07,ok
instance_8,1.0,algorithm_9,0.0,ok
instance_8,1.0,algorithm_12,0.09,ok
instance_8,1.0,algorithm_17,0.04,ok
instance_8,1.0,algorithm_3,1.0,ok
instance_8,1.0,algorithm_8,0.03,ok
instance_8,1.0,algorithm_1,0.15,ok
instance_8,1.0,algorithm_19,0.08,ok
instance_8,1.0,algorithm_15,0.14,ok
instance_8,1.0,algorithm_2,1.01,ok
instance_8,1.0,algorithm_20,0.95,ok
instance_8,1.0,algorithm_18,0.95,ok
instance_8,1.0,algorithm_10,0.09,ok
instance_8,1.0,algorithm_24,0.02,ok
instance_12,1.0,algorithm_7,0.0,ok
instance_12,1.0,algorithm_6,0.07,ok
instance_12,1.0,algorithm_22,0.0,ok
instance_12,1.0,algorithm_23,0.0,ok
instance_12,1.0,algorithm_5,0.0,ok
instance_12,1.0,algorithm_16,0.03,ok
instance_12,1.0,algorithm_21,0.0,ok
instance_12,1.0,algorithm_14,0.0,ok
instance_12,1.0,algorithm_11,0.07,ok
instance_12,1.0,algorithm_4,0.05,ok
instance_12,1.0,algorithm_13,0.0,ok
instance_12,1.0,algorithm_9,0.0,ok
instance_12,1.0,algorithm_12,0.03,ok
instance_12,1.0,algorithm_17,0.03,ok
instance_12,1.0,algorithm_3,0.0,ok
instance_12,1.0,algorithm_8,0.02,ok
instance_12,1.0,algorithm_1,0.0,ok
instance_12,1.0,algorithm_19,0.0,ok
instance_12,1.0,algorithm_15,0.0,ok
instance_12,1.0,algorithm_2,0.04,ok
instance_12,1.0,algorithm_20,0.01,ok
instance_12,1.0,algorithm_18,0.0,ok
instance_12,1.0,algorithm_10,0.02,ok
instance_12,1.0,algorithm_24,0.0,ok
instance_13,1.0,algorithm_7,18000.0,timeout
instance_13,1.0,algorithm_6,18000.0,timeout
instance_13,1.0,algorithm_22,18000.0,timeout
instance_13,1.0,algorithm_23,18000.0,timeout
instance_13,1.0,algorithm_5,18000.0,timeout
instance_13,1.0,algorithm_16,18000.0,timeout
instance_13,1.0,algorithm_21,18000.0,timeout
instance_13,1.0,algorithm_14,18000.0,timeout
instance_13,1.0,algorithm_11,18000.0,timeout
instance_13,1.0,algorithm_4,18000.0,timeout
instance_13,1.0,algorithm_13,18000.0,timeout
instance_13,1.0,algorithm_9,90.69,ok
instance_13,1.0,algorithm_12,18000.0,timeout
instance_13,1.0,algorithm_17,18000.0,timeout
instance_13,1.0,algorithm_3,18000.0,timeout
instance_13,1.0,algorithm_8,18000.0,timeout
instance_13,1.0,algorithm_1,18000.0,timeout
instance_13,1.0,algorithm_19,18000.0,timeout
instance_13,1.0,algorithm_15,18000.0,timeout
instance_13,1.0,algorithm_2,18000.0,timeout
instance_13,1.0,algorithm_20,18000.0,timeout
instance_13,1.0,algorithm_18,18000.0,timeout
instance_13,1.0,algorithm_10,18000.0,timeout
instance_13,1.0,algorithm_24,18000.0,timeout
instance_15,1.0,algorithm_7,0.03,ok
instance_15,1.0,algorithm_6,0.61,ok
instance_15,1.0,algorithm_22,0.23,ok
instance_15,1.0,algorithm_23,28.91,ok
instance_15,1.0,algorithm_5,0.25,ok
instance_15,1.0,algorithm_16,0.07,ok
instance_15,1.0,algorithm_21,18000.0,timeout
instance_15,1.0,algorithm_14,22.09,ok
instance_15,1.0,algorithm_11,0.64,ok
instance_15,1.0,algorithm_4,77.0,ok
instance_15,1.0,algorithm_13,18000.0,timeout
instance_15,1.0,algorithm_9,0.74,ok
instance_15,1.0,algorithm_12,49.42,ok
instance_15,1.0,algorithm_17,0.07,ok
instance_15,1.0,algorithm_3,0.24,ok
instance_15,1.0,algorithm_8,0.06,ok
instance_15,1.0,algorithm_1,0.03,ok
instance_15,1.0,algorithm_19,0.03,ok
instance_15,1.0,algorithm_15,0.03,ok
instance_15,1.0,algorithm_2,18000.0,timeout
instance_15,1.0,algorithm_20,0.24,ok
instance_15,1.0,algorithm_18,0.24,ok
instance_15,1.0,algorithm_10,0.31,ok
instance_15,1.0,algorithm_24,34.62,ok
instance_16,1.0,algorithm_7,0.02,ok
instance_16,1.0,algorithm_6,463.42,ok
instance_16,1.0,algorithm_22,18000.0,timeout
instance_16,1.0,algorithm_23,2.12,ok
instance_16,1.0,algorithm_5,0.16,ok
instance_16,1.0,algorithm_16,0.05,ok
instance_16,1.0,algorithm_21,18000.0,timeout
instance_16,1.0,algorithm_14,1.55,ok
instance_16,1.0,algorithm_11,0.24,ok
instance_16,1.0,algorithm_4,18000.0,timeout
instance_16,1.0,algorithm_13,18000.0,timeout
instance_16,1.0,algorithm_9,0.04,ok
instance_16,1.0,algorithm_12,18000.0,timeout
instance_16,1.0,algorithm_17,0.05,ok
instance_16,1.0,algorithm_3,0.16,ok
instance_16,1.0,algorithm_8,0.04,ok
instance_16,1.0,algorithm_1,0.02,ok
instance_16,1.0,algorithm_19,18000.0,timeout
instance_16,1.0,algorithm_15,0.02,ok
instance_16,1.0,algorithm_2,0.18,ok
instance_16,1.0,algorithm_20,0.15,ok
instance_16,1.0,algorithm_18,0.16,ok
instance_16,1.0,algorithm_10,0.21,ok
instance_16,1.0,algorithm_24,1.94,ok
instance_19,1.0,algorithm_7,0.03,ok
instance_19,1.0,algorithm_6,0.33,ok
instance_19,1.0,algorithm_22,0.22,ok
instance_19,1.0,algorithm_23,0.07,ok
instance_19,1.0,algorithm_5,0.26,ok
instance_19,1.0,algorithm_16,0.06,ok
instance_19,1.0,algorithm_21,18000.0,timeout
instance_19,1.0,algorithm_14,0.07,ok
instance_19,1.0,algorithm_11,3.12,ok
instance_19,1.0,algorithm_4,11.34,ok
instance_19,1.0,algorithm_13,18000.0,timeout
instance_19,1.0,algorithm_9,0.05,ok
instance_19,1.0,algorithm_12,0.71,ok
instance_19,1.0,algorithm_17,0.06,ok
instance_19,1.0,algorithm_3,0.26,ok
instance_19,1.0,algorithm_8,0.05,ok
instance_19,1.0,algorithm_1,0.03,ok
instance_19,1.0,algorithm_19,0.04,ok
instance_19,1.0,algorithm_15,0.03,ok
instance_19,1.0,algorithm_2,18000.0,timeout
instance_19,1.0,algorithm_20,0.25,ok
instance_19,1.0,algorithm_18,0.25,ok
instance_19,1.0,algorithm_10,0.41,ok
instance_19,1.0,algorithm_24,0.07,ok
instance_20,1.0,algorithm_7,0.01,ok
instance_20,1.0,algorithm_6,0.07,ok
instance_20,1.0,algorithm_22,0.01,ok
instance_20,1.0,algorithm_23,0.0,ok
instance_20,1.0,algorithm_5,0.03,ok
instance_20,1.0,algorithm_16,0.04,ok
instance_20,1.0,algorithm_21,0.0,ok
instance_20,1.0,algorithm_14,0.0,ok
instance_20,1.0,algorithm_11,0.07,ok
instance_20,1.0,algorithm_4,0.24,ok
instance_20,1.0,algorithm_13,0.01,ok
instance_20,1.0,algorithm_9,0.0,ok
instance_20,1.0,algorithm_12,0.02,ok
instance_20,1.0,algorithm_17,0.04,ok
instance_20,1.0,algorithm_3,0.03,ok
instance_20,1.0,algorithm_8,0.02,ok
instance_20,1.0,algorithm_1,0.01,ok
instance_20,1.0,algorithm_19,0.0,ok
instance_20,1.0,algorithm_15,0.0,ok
instance_20,1.0,algorithm_2,0.06,ok
instance_20,1.0,algorithm_20,0.03,ok
instance_20,1.0,algorithm_18,0.03,ok
instance_20,1.0,algorithm_10,0.08,ok
instance_20,1.0,algorithm_24,0.0,ok
instance_21,1.0,algorithm_7,0.0,ok
instance_21,1.0,algorithm_6,0.27,ok
instance_21,1.0,algorithm_22,0.01,ok
instance_21,1.0,algorithm_23,0.31,ok
instance_21,1.0,algorithm_5,0.01,ok
instance_21,1.0,algorithm_16,0.04,ok
instance_21,1.0,algorithm_21,18000.0,timeout
instance_21,1.0,algorithm_14,0.31,ok
instance_21,1.0,algorithm_11,0.29,ok
instance_21,1.0,algorithm_4,0.68,ok
instance_21,1.0,algorithm_13,18000.0,timeout
instance_21,1.0,algorithm_9,0.01,ok
instance_21,1.0,algorithm_12,1.71,ok
instance_21,1.0,algorithm_17,0.04,ok
instance_21,1.0,algorithm_3,0.01,ok
instance_21,1.0,algorithm_8,0.02,ok
instance_21,1.0,algorithm_1,0.0,ok
instance_21,1.0,algorithm_19,18000.0,timeout
instance_21,1.0,algorithm_15,0.0,ok
instance_21,1.0,algorithm_2,18000.0,timeout
instance_21,1.0,algorithm_20,0.02,ok
instance_21,1.0,algorithm_18,0.01,ok
instance_21,1.0,algorithm_10,0.02,ok
instance_21,1.0,algorithm_24,0.31,ok
instance_22,1.0,algorithm_7,18000.0,timeout
instance_22,1.0,algorithm_6,18000.0,timeout
instance_22,1.0,algorithm_22,18000.0,timeout
instance_22,1.0,algorithm_23,489.31,ok
instance_22,1.0,algorithm_5,8.27,ok
instance_22,1.0,algorithm_16,18000.0,timeout
instance_22,1.0,algorithm_21,18000.0,timeout
instance_22,1.0,algorithm_14,531.79,ok
instance_22,1.0,algorithm_11,18000.0,timeout
instance_22,1.0,algorithm_4,18000.0,timeout
instance_22,1.0,algorithm_13,18000.0,timeout
instance_22,1.0,algorithm_9,18000.0,timeout
instance_22,1.0,algorithm_12,18000.0,timeout
instance_22,1.0,algorithm_17,18000.0,timeout
instance_22,1.0,algorithm_3,22.7,ok
instance_22,1.0,algorithm_8,18000.0,timeout
instance_22,1.0,algorithm_1,44.78,ok
instance_22,1.0,algorithm_19,160.06,ok
instance_22,1.0,algorithm_15,13.73,ok
instance_22,1.0,algorithm_2,18000.0,timeout
instance_22,1.0,algorithm_20,18000.0,timeout
instance_22,1.0,algorithm_18,18000.0,timeout
instance_22,1.0,algorithm_10,18000.0,timeout
instance_22,1.0,algorithm_24,505.46,ok
instance_23,1.0,algorithm_7,18000.0,timeout
instance_23,1.0,algorithm_6,18000.0,timeout
instance_23,1.0,algorithm_22,18000.0,timeout
instance_23,1.0,algorithm_23,18000.0,timeout
instance_23,1.0,algorithm_5,18000.0,timeout
instance_23,1.0,algorithm_16,18000.0,timeout
instance_23,1.0,algorithm_21,18000.0,timeout
instance_23,1.0,algorithm_14,18000.0,timeout
instance_23,1.0,algorithm_11,18000.0,timeout
instance_23,1.0,algorithm_4,18000.0,timeout
instance_23,1.0,algorithm_13,18000.0,timeout
instance_23,1.0,algorithm_9,18000.0,timeout
instance_23,1.0,algorithm_12,18000.0,timeout
instance_23,1.0,algorithm_17,18000.0,timeout
instance_23,1.0,algorithm_3,18000.0,timeout
instance_23,1.0,algorithm_8,18000.0,timeout
instance_23,1.0,algorithm_1,18000.0,timeout
instance_23,1.0,algorithm_19,18000.0,timeout
instance_23,1.0,algorithm_15,18000.0,timeout
instance_23,1.0,algorithm_2,18000.0,timeout
instance_23,1.0,algorithm_20,18000.0,timeout
instance_23,1.0,algorithm_18,18000.0,timeout
instance_23,1.0,algorithm_10,18000.0,timeout
instance_23,1.0,algorithm_24,18000.0,timeout
instance_26,1.0,algorithm_7,18000.0,timeout
instance_26,1.0,algorithm_6,18000.0,timeout
instance_26,1.0,algorithm_22,578.87,ok
instance_26,1.0,algorithm_23,18000.0,timeout
instance_26,1.0,algorithm_5,18000.0,timeout
instance_26,1.0,algorithm_16,66.84,ok
instance_26,1.0,algorithm_21,18000.0,timeout
instance_26,1.0,algorithm_14,18000.0,timeout
instance_26,1.0,algorithm_11,18000.0,timeout
instance_26,1.0,algorithm_4,18000.0,timeout
instance_26,1.0,algorithm_13,18000.0,timeout
instance_26,1.0,algorithm_9,18000.0,timeout
instance_26,1.0,algorithm_12,587.42,ok
instance_26,1.0,algorithm_17,62.91,ok
instance_26,1.0,algorithm_3,448.9,ok
instance_26,1.0,algorithm_8,63.34,ok
instance_26,1.0,algorithm_1,18000.0,timeout
instance_26,1.0,algorithm_19,15.77,ok
instance_26,1.0,algorithm_15,18000.0,timeout
instance_26,1.0,algorithm_2,18000.0,timeout
instance_26,1.0,algorithm_20,15.8,ok
instance_26,1.0,algorithm_18,13.99,ok
instance_26,1.0,algorithm_10,18000.0,timeout
instance_26,1.0,algorithm_24,18000.0,timeout
instance_27,1.0,algorithm_7,0.02,ok
instance_27,1.0,algorithm_6,0.36,ok
instance_27,1.0,algorithm_22,1.06,ok
instance_27,1.0,algorithm_23,18000.0,timeout
instance_27,1.0,algorithm_5,0.15,ok
instance_27,1.0,algorithm_16,0.05,ok
instance_27,1.0,algorithm_21,12.13,ok
instance_27,1.0,algorithm_14,18000.0,timeout
instance_27,1.0,algorithm_11,0.45,ok
instance_27,1.0,algorithm_4,20.59,ok
instance_27,1.0,algorithm_13,12.21,ok
instance_27,1.0,algorithm_9,0.19,ok
instance_27,1.0,algorithm_12,46.71,ok
instance_27,1.0,algorithm_17,0.05,ok
instance_27,1.0,algorithm_3,0.15,ok
instance_27,1.0,algorithm_8,0.04,ok
instance_27,1.0,algorithm_1,0.02,ok
instance_27,1.0,algorithm_19,0.04,ok
instance_27,1.0,algorithm_15,0.02,ok
instance_27,1.0,algorithm_2,18000.0,timeout
instance_27,1.0,algorithm_20,0.15,ok
instance_27,1.0,algorithm_18,0.14,ok
instance_27,1.0,algorithm_10,0.21,ok
instance_27,1.0,algorithm_24,18000.0,timeout
instance_28,1.0,algorithm_7,0.0,ok
instance_28,1.0,algorithm_6,1.07,ok
instance_28,1.0,algorithm_22,0.02,ok
instance_28,1.0,algorithm_23,0.01,ok
instance_28,1.0,algorithm_5,0.03,ok
instance_28,1.0,algorithm_16,0.04,ok
instance_28,1.0,algorithm_21,0.02,ok
instance_28,1.0,algorithm_14,0.01,ok
instance_28,1.0,algorithm_11,1.24,ok
instance_28,1.0,algorithm_4,0.45,ok
instance_28,1.0,algorithm_13,0.02,ok
instance_28,1.0,algorithm_9,0.0,ok
instance_28,1.0,algorithm_12,0.61,ok
instance_28,1.0,algorithm_17,0.05,ok
instance_28,1.0,algorithm_3,0.03,ok
instance_28,1.0,algorithm_8,0.03,ok
instance_28,1.0,algorithm_1,0.0,ok
instance_28,1.0,algorithm_19,0.01,ok
instance_28,1.0,algorithm_15,0.0,ok
instance_28,1.0,algorithm_2,0.06,ok
instance_28,1.0,algorithm_20,0.07,ok
instance_28,1.0,algorithm_18,0.03,ok
instance_28,1.0,algorithm_10,0.11,ok
instance_28,1.0,algorithm_24,0.01,ok
instance_31,1.0,algorithm_7,18000.0,timeout
instance_31,1.0,algorithm_6,18000.0,timeout
instance_31,1.0,algorithm_22,24.45,ok
instance_31,1.0,algorithm_23,18000.0,timeout
instance_31,1.0,algorithm_5,18000.0,timeout
instance_31,1.0,algorithm_16,18000.0,timeout
instance_31,1.0,algorithm_21,18000.0,timeout
instance_31,1.0,algorithm_14,18000.0,timeout
instance_31,1.0,algorithm_11,18000.0,timeout
instance_31,1.0,algorithm_4,18000.0,timeout
instance_31,1.0,algorithm_13,18000.0,timeout
instance_31,1.0,algorithm_9,18000.0,timeout
instance_31,1.0,algorithm_12,18000.0,timeout
instance_31,1.0,algorithm_17,18000.0,timeout
instance_31,1.0,algorithm_3,18000.0,timeout
instance_31,1.0,algorithm_8,18000.0,timeout
instance_31,1.0,algorithm_1,18000.0,timeout
instance_31,1.0,algorithm_19,18000.0,timeout
instance_31,1.0,algorithm_15,18000.0,timeout
instance_31,1.0,algorithm_2,18000.0,timeout
instance_31,1.0,algorithm_20,20.24,ok
instance_31,1.0,algorithm_18,15.97,ok
instance_31,1.0,algorithm_10,18000.0,timeout
instance_31,1.0,algorithm_24,18000.0,timeout
instance_33,1.0,algorithm_7,0.25,ok
instance_33,1.0,algorithm_6,0.45,ok
instance_33,1.0,algorithm_22,0.47,ok
instance_33,1.0,algorithm_23,0.09,ok
instance_33,1.0,algorithm_5,0.72,ok
instance_33,1.0,algorithm_16,0.34,ok
instance_33,1.0,algorithm_21,18000.0,timeout
instance_33,1.0,algorithm_14,0.08,ok
instance_33,1.0,algorithm_11,0.48,ok
instance_33,1.0,algorithm_4,18000.0,timeout
instance_33,1.0,algorithm_13,18000.0,timeout
instance_33,1.0,algorithm_9,0.43,ok
instance_33,1.0,algorithm_12,0.11,ok
instance_33,1.0,algorithm_17,0.33,ok
instance_33,1.0,algorithm_3,0.7,ok
instance_33,1.0,algorithm_8,0.32,ok
instance_33,1.0,algorithm_1,0.32,ok
instance_33,1.0,algorithm_19,0.27,ok
instance_33,1.0,algorithm_15,0.17,ok
instance_33,1.0,algorithm_2,0.72,ok
instance_33,1.0,algorithm_20,0.69,ok
instance_33,1.0,algorithm_18,0.69,ok
instance_33,1.0,algorithm_10,1.12,ok
instance_33,1.0,algorithm_24,0.08,ok
instance_36,1.0,algorithm_7,0.0,ok
instance_36,1.0,algorithm_6,0.08,ok
instance_36,1.0,algorithm_22,0.0,ok
instance_36,1.0,algorithm_23,0.0,ok
instance_36,1.0,algorithm_5,0.01,ok
instance_36,1.0,algorithm_16,0.03,ok
instance_36,1.0,algorithm_21,0.0,ok
instance_36,1.0,algorithm_14,0.0,ok
instance_36,1.0,algorithm_11,0.08,ok
instance_36,1.0,algorithm_4,0.05,ok
instance_36,1.0,algorithm_13,0.0,ok
instance_36,1.0,algorithm_9,0.0,ok
instance_36,1.0,algorithm_12,0.02,ok
instance_36,1.0,algorithm_17,0.03,ok
instance_36,1.0,algorithm_3,0.0,ok
instance_36,1.0,algorithm_8,0.02,ok
instance_36,1.0,algorithm_1,0.0,ok
instance_36,1.0,algorithm_19,0.02,ok
instance_36,1.0,algorithm_15,0.0,ok
instance_36,1.0,algorithm_2,0.04,ok
instance_36,1.0,algorithm_20,0.01,ok
instance_36,1.0,algorithm_18,0.0,ok
instance_36,1.0,algorithm_10,0.02,ok
instance_36,1.0,algorithm_24,0.0,ok
instance_38,1.0,algorithm_7,0.0,ok
instance_38,1.0,algorithm_6,0.1,ok
instance_38,1.0,algorithm_22,0.02,ok
instance_38,1.0,algorithm_23,0.01,ok
instance_38,1.0,algorithm_5,0.02,ok
instance_38,1.0,algorithm_16,0.04,ok
instance_38,1.0,algorithm_21,0.0,ok
instance_38,1.0,algorithm_14,0.01,ok
instance_38,1.0,algorithm_11,0.16,ok
instance_38,1.0,algorithm_4,0.75,ok
instance_38,1.0,algorithm_13,0.01,ok
instance_38,1.0,algorithm_9,0.0,ok
instance_38,1.0,algorithm_12,0.02,ok
instance_38,1.0,algorithm_17,0.03,ok
instance_38,1.0,algorithm_3,0.02,ok
instance_38,1.0,algorithm_8,0.04,ok
instance_38,1.0,algorithm_1,0.0,ok
instance_38,1.0,algorithm_19,0.01,ok
instance_38,1.0,algorithm_15,0.0,ok
instance_38,1.0,algorithm_2,18000.0,timeout
instance_38,1.0,algorithm_20,0.03,ok
instance_38,1.0,algorithm_18,0.02,ok
instance_38,1.0,algorithm_10,0.12,ok
instance_38,1.0,algorithm_24,0.0,ok
instance_39,1.0,algorithm_7,0.01,ok
instance_39,1.0,algorithm_6,0.62,ok
instance_39,1.0,algorithm_22,0.02,ok
instance_39,1.0,algorithm_23,1.34,ok
instance_39,1.0,algorithm_5,0.03,ok
instance_39,1.0,algorithm_16,0.04,ok
instance_39,1.0,algorithm_21,18000.0,timeout
instance_39,1.0,algorithm_14,1.35,ok
instance_39,1.0,algorithm_11,0.62,ok
instance_39,1.0,algorithm_4,2.11,ok
instance_39,1.0,algorithm_13,18000.0,timeout
instance_39,1.0,algorithm_9,0.02,ok
instance_39,1.0,algorithm_12,3.71,ok
instance_39,1.0,algorithm_17,0.04,ok
instance_39,1.0,algorithm_3,0.03,ok
instance_39,1.0,algorithm_8,0.03,ok
instance_39,1.0,algorithm_1,0.01,ok
instance_39,1.0,algorithm_19,18000.0,timeout
instance_39,1.0,algorithm_15,0.01,ok
instance_39,1.0,algorithm_2,18000.0,timeout
instance_39,1.0,algorithm_20,0.03,ok
instance_39,1.0,algorithm_18,0.02,ok
instance_39,1.0,algorithm_10,0.06,ok
instance_39,1.0,algorithm_24,1.38,ok
instance_42,1.0,algorithm_7,0.01,ok
instance_42,1.0,algorithm_6,0.19,ok
instance_42,1.0,algorithm_22,0.13,ok
