@RELATION Monty

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_1 NUMERIC

@DATA
instance_126,1.0,0.46
instance_127,1.0,0.34
instance_128,1.0,1.87
instance_130,1.0,0.23
instance_134,1.0,0.41
instance_135,1.0,5.91
instance_136,1.0,0.39
instance_140,1.0,3.23
instance_142,1.0,0.89
instance_143,1.0,0.14
instance_144,1.0,4.89
instance_145,1.0,1.64
instance_146,1.0,11.1
instance_147,1.0,12.38
instance_150,1.0,2.98
instance_152,1.0,2.14
instance_153,1.0,0.26
instance_154,1.0,0.22
instance_155,1.0,0.31
instance_157,1.0,0.22
instance_158,1.0,0.31
instance_160,1.0,4.18
instance_161,1.0,0.38
instance_162,1.0,6.62
instance_163,1.0,0.39
instance_164,1.0,0.51
instance_166,1.0,6.62
instance_167,1.0,2.39
instance_168,1.0,0.73
instance_170,1.0,0.19
instance_174,1.0,7.56
instance_176,1.0,3.61
instance_177,1.0,5.67
instance_179,1.0,0.54
instance_181,1.0,0.11
instance_182,1.0,0.11
instance_186,1.0,0.11
instance_190,1.0,0.11
instance_192,1.0,0.11
instance_195,1.0,0.11
instance_197,1.0,0.12
instance_198,1.0,0.11
instance_200,1.0,0.12
instance_203,1.0,0.11
instance_204,1.0,0.11
instance_205,1.0,0.12
instance_206,1.0,0.12
instance_207,1.0,0.11
instance_209,1.0,0.11
instance_211,1.0,0.12
instance_213,1.0,0.11
instance_214,1.0,0.11
instance_215,1.0,0.11
instance_217,1.0,0.13
instance_218,1.0,0.11
instance_221,1.0,0.11
instance_223,1.0,0.12
instance_224,1.0,0.11
instance_225,1.0,0.11
instance_226,1.0,0.11
instance_227,1.0,0.11
instance_229,1.0,0.12
instance_230,1.0,0.12
instance_232,1.0,0.12
instance_233,1.0,0.11
instance_234,1.0,0.12
instance_235,1.0,0.11
instance_237,1.0,0.11
instance_239,1.0,0.11
instance_240,1.0,0.12
instance_243,1.0,0.11
instance_244,1.0,0.11
instance_245,1.0,0.11
instance_247,1.0,0.11
instance_249,1.0,0.12
instance_250,1.0,0.12
instance_251,1.0,0.11
instance_253,1.0,0.11
instance_257,1.0,0.11
instance_258,1.0,0.11
instance_260,1.0,0.12
instance_261,1.0,0.12
instance_264,1.0,0.11
instance_265,1.0,0.12
instance_268,1.0,0.11
instance_270,1.0,0.12
instance_271,1.0,0.12
instance_272,1.0,0.12
instance_273,1.0,0.12
instance_274,1.0,0.12
instance_275,1.0,0.12
instance_276,1.0,0.11
instance_277,1.0,0.12
instance_278,1.0,0.11
instance_279,1.0,0.12
instance_281,1.0,0.09
instance_282,1.0,0.0
instance_283,1.0,0.06
instance_284,1.0,0.01
instance_285,1.0,0.04
instance_286,1.0,0.05
instance_287,1.0,0.04
instance_289,1.0,0.04
instance_290,1.0,0.08
instance_291,1.0,0.2
instance_292,1.0,0.06
instance_293,1.0,0.07
instance_296,1.0,0.0
instance_297,1.0,0.46
instance_298,1.0,0.19
instance_299,1.0,0.03
instance_300,1.0,0.06
instance_301,1.0,0.75
instance_302,1.0,0.18
instance_303,1.0,0.03
instance_305,1.0,0.11
instance_307,1.0,0.01
instance_311,1.0,0.61
instance_312,1.0,0.7
instance_313,1.0,0.29
instance_314,1.0,0.36
instance_316,1.0,1.74
instance_317,1.0,0.9
instance_319,1.0,0.96
instance_321,1.0,0.08
instance_323,1.0,1.25
instance_324,1.0,0.61
instance_325,1.0,0.84
instance_326,1.0,0.82
instance_328,1.0,3.25
instance_329,1.0,2.48
instance_330,1.0,1.26
instance_331,1.0,0.22
instance_333,1.0,18.51
instance_334,1.0,1.27
instance_335,1.0,1.62
instance_337,1.0,0.14
instance_338,1.0,0.6
instance_339,1.0,0.15
instance_340,1.0,0.69
instance_343,1.0,0.54
instance_344,1.0,0.02
instance_345,1.0,2.7
instance_347,1.0,0.14
instance_349,1.0,0.43
instance_351,1.0,0.05
instance_353,1.0,0.08
instance_354,1.0,0.09
instance_356,1.0,0.0
instance_357,1.0,0.03
instance_361,1.0,0.1
instance_363,1.0,0.43
instance_364,1.0,0.03
instance_365,1.0,0.13
instance_366,1.0,0.41
instance_368,1.0,0.2
instance_369,1.0,0.1
instance_370,1.0,0.44
instance_371,1.0,0.1
instance_372,1.0,0.79
instance_373,1.0,0.1
instance_374,1.0,0.01
instance_375,1.0,0.57
instance_376,1.0,0.0
instance_377,1.0,0.38
instance_378,1.0,0.02
instance_380,1.0,0.09
instance_386,1.0,0.08
instance_387,1.0,0.08
instance_388,1.0,0.1
instance_389,1.0,0.02
instance_390,1.0,0.09
instance_391,1.0,0.08
instance_392,1.0,0.42
instance_393,1.0,0.0
instance_395,1.0,0.2
instance_396,1.0,0.02
instance_397,1.0,0.06
instance_398,1.0,0.04
instance_399,1.0,0.71
instance_400,1.0,0.0
instance_401,1.0,0.09
instance_402,1.0,0.06
instance_403,1.0,0.0
instance_405,1.0,0.02
instance_406,1.0,0.1
instance_409,1.0,0.04
instance_411,1.0,1.87
instance_413,1.0,1.81
instance_414,1.0,0.39
instance_416,1.0,0.53
instance_418,1.0,1.46
instance_419,1.0,4.27
instance_420,1.0,0.99
instance_422,1.0,1.99
instance_423,1.0,0.7
instance_424,1.0,0.95
instance_425,1.0,3.95
instance_426,1.0,0.64
instance_427,1.0,2.67
instance_428,1.0,4.07
instance_429,1.0,4.08
instance_430,1.0,0.54
instance_431,1.0,0.78
instance_433,1.0,2.84
instance_437,1.0,0.9
instance_439,1.0,0.99
instance_440,1.0,4.56
instance_442,1.0,0.94
instance_443,1.0,1.35
instance_444,1.0,1.94
instance_446,1.0,0.72
instance_447,1.0,0.36
instance_448,1.0,0.33
instance_449,1.0,0.9
instance_450,1.0,0.39
instance_451,1.0,0.91
instance_453,1.0,0.56
instance_454,1.0,3.81
instance_457,1.0,0.6
instance_459,1.0,3.98
instance_460,1.0,0.51
instance_463,1.0,2.12
instance_465,1.0,4.04
instance_466,1.0,1.76
instance_467,1.0,0.99
instance_468,1.0,2.0
instance_470,1.0,4.05
instance_471,1.0,0.73
instance_473,1.0,3.08
instance_474,1.0,4.21
instance_475,1.0,1.88
instance_478,1.0,0.99
instance_479,1.0,0.81
instance_480,1.0,1.89
instance_483,1.0,0.76
instance_486,1.0,2.36
instance_487,1.0,2.06
instance_489,1.0,0.61
instance_490,1.0,2.97
instance_491,1.0,1.01
instance_492,1.0,0.31
instance_496,1.0,2.84
instance_498,1.0,0.53
instance_500,1.0,0.62
instance_502,1.0,1.85
instance_504,1.0,2.9
instance_505,1.0,4.46
instance_506,1.0,0.66
instance_508,1.0,2.97
instance_509,1.0,1.17
instance_510,1.0,27.38
instance_512,1.0,24.91
instance_515,1.0,7.03
instance_516,1.0,30.69
instance_517,1.0,17.61
instance_518,1.0,31.56
instance_519,1.0,14.21
instance_520,1.0,13.38
instance_522,1.0,3.74
instance_524,1.0,0.9
instance_526,1.0,1.64
instance_527,1.0,3.49
instance_528,1.0,19.02
instance_529,1.0,2.93
instance_530,1.0,0.53
instance_531,1.0,17.63
instance_532,1.0,0.0
instance_533,1.0,0.03
instance_538,1.0,0.02
instance_539,1.0,0.09
instance_540,1.0,0.01
instance_542,1.0,0.01
instance_545,1.0,0.02
instance_546,1.0,0.02
instance_547,1.0,0.01
instance_548,1.0,0.03
instance_549,1.0,0.09
instance_550,1.0,0.03
instance_551,1.0,0.02
instance_552,1.0,0.06
instance_553,1.0,0.02
instance_554,1.0,0.01
instance_555,1.0,0.09
instance_556,1.0,0.01
instance_558,1.0,0.0
instance_559,1.0,0.06
instance_560,1.0,0.0
instance_561,1.0,0.0
instance_562,1.0,0.09
instance_564,1.0,0.03
instance_565,1.0,0.01
instance_566,1.0,0.04
instance_569,1.0,0.02
instance_571,1.0,0.06
instance_572,1.0,0.01
instance_575,1.0,0.07
instance_576,1.0,0.0
instance_579,1.0,0.09
instance_581,1.0,0.0
instance_582,1.0,0.0
instance_584,1.0,0.0
instance_586,1.0,0.01
instance_587,1.0,0.09
instance_588,1.0,0.07
instance_590,1.0,0.06
instance_594,1.0,0.02
instance_595,1.0,0.01
instance_596,1.0,0.09
instance_597,1.0,0.01
instance_598,1.0,0.03
instance_599,1.0,0.0
instance_600,1.0,0.07
instance_601,1.0,0.0
instance_602,1.0,0.09
instance_603,1.0,0.03
instance_604,1.0,0.03
instance_605,1.0,0.03
instance_609,1.0,0.02
instance_611,1.0,0.0
instance_613,1.0,0.03
instance_614,1.0,0.0
instance_615,1.0,0.0
instance_617,1.0,0.02
instance_618,1.0,0.08
instance_619,1.0,0.04
instance_620,1.0,0.08
instance_621,1.0,0.02
instance_623,1.0,0.11
instance_624,1.0,0.04
instance_625,1.0,0.06
instance_627,1.0,0.03
instance_628,1.0,0.06
instance_629,1.0,0.03
instance_630,1.0,0.02
% 
% 
% 
