@RELATION Sora

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instance_31,1.0,algorithm_6,20.384,ok
instance_31,1.0,algorithm_2,12.4,ok
instance_31,1.0,algorithm_7,14.708,ok
instance_31,1.0,algorithm_3,12.712,ok
instance_31,1.0,algorithm_8,27.596,ok
instance_36,1.0,algorithm_9,761.5,ok
instance_36,1.0,algorithm_10,2960.24,ok
instance_36,1.0,algorithm_1,50000.0,timeout
instance_36,1.0,algorithm_5,3323.46,ok
instance_36,1.0,algorithm_4,50000.0,timeout
instance_36,1.0,algorithm_6,50000.0,timeout
instance_36,1.0,algorithm_2,4402.04,ok
instance_36,1.0,algorithm_7,3689.52,ok
instance_36,1.0,algorithm_3,3606.73,ok
instance_36,1.0,algorithm_8,4365.87,ok
instance_37,1.0,algorithm_9,114.456,ok
instance_37,1.0,algorithm_10,50000.0,timeout
instance_37,1.0,algorithm_1,50000.0,timeout
instance_37,1.0,algorithm_5,2850.8,ok
instance_37,1.0,algorithm_4,50000.0,timeout
instance_37,1.0,algorithm_6,50000.0,timeout
instance_37,1.0,algorithm_2,50000.0,timeout
instance_37,1.0,algorithm_7,164.072,ok
instance_37,1.0,algorithm_3,50000.0,timeout
instance_37,1.0,algorithm_8,50000.0,timeout
instance_38,1.0,algorithm_9,422.132,ok
instance_38,1.0,algorithm_10,50000.0,timeout
instance_38,1.0,algorithm_1,50000.0,timeout
instance_38,1.0,algorithm_5,50000.0,timeout
instance_38,1.0,algorithm_4,50000.0,timeout
instance_38,1.0,algorithm_6,50000.0,timeout
instance_38,1.0,algorithm_2,50000.0,timeout
instance_38,1.0,algorithm_7,1858.05,ok
instance_38,1.0,algorithm_3,50000.0,timeout
instance_38,1.0,algorithm_8,50000.0,timeout
instance_40,1.0,algorithm_9,50000.0,timeout
instance_40,1.0,algorithm_10,50000.0,timeout
instance_40,1.0,algorithm_1,50000.0,timeout
instance_40,1.0,algorithm_5,50000.0,timeout
instance_40,1.0,algorithm_4,50000.0,timeout
instance_40,1.0,algorithm_6,50000.0,timeout
instance_40,1.0,algorithm_2,50000.0,timeout
instance_40,1.0,algorithm_7,50000.0,timeout
instance_40,1.0,algorithm_3,50000.0,timeout
instance_40,1.0,algorithm_8,50000.0,timeout
instance_41,1.0,algorithm_9,4104.81,ok
instance_41,1.0,algorithm_10,50000.0,timeout
instance_41,1.0,algorithm_1,50000.0,timeout
instance_41,1.0,algorithm_5,50000.0,timeout
instance_41,1.0,algorithm_4,50000.0,timeout
instance_41,1.0,algorithm_6,50000.0,timeout
instance_41,1.0,algorithm_2,50000.0,timeout
instance_41,1.0,algorithm_7,2769.27,ok
instance_41,1.0,algorithm_3,50000.0,timeout
instance_41,1.0,algorithm_8,50000.0,timeout
instance_42,1.0,algorithm_9,1654.96,ok
instance_42,1.0,algorithm_10,50000.0,timeout
instance_42,1.0,algorithm_1,50000.0,timeout
instance_42,1.0,algorithm_5,6.624,ok
instance_42,1.0,algorithm_4,2987.97,ok
instance_42,1.0,algorithm_6,50000.0,timeout
instance_42,1.0,algorithm_2,50000.0,timeout
instance_42,1.0,algorithm_7,2.376,ok
instance_42,1.0,algorithm_3,50000.0,timeout
instance_42,1.0,algorithm_8,3218.58,ok
instance_44,1.0,algorithm_9,50000.0,timeout
instance_44,1.0,algorithm_10,50000.0,timeout
instance_44,1.0,algorithm_1,4062.42,ok
instance_44,1.0,algorithm_5,50000.0,timeout
instance_44,1.0,algorithm_4,50000.0,timeout
instance_44,1.0,algorithm_6,50000.0,timeout
instance_44,1.0,algorithm_2,50000.0,timeout
instance_44,1.0,algorithm_7,3.736,ok
instance_44,1.0,algorithm_3,537.072,ok
instance_44,1.0,algorithm_8,50000.0,timeout
instance_45,1.0,algorithm_9,1515.1,ok
instance_45,1.0,algorithm_10,50000.0,timeout
instance_45,1.0,algorithm_1,50000.0,timeout
instance_45,1.0,algorithm_5,50000.0,timeout
instance_45,1.0,algorithm_4,50000.0,timeout
instance_45,1.0,algorithm_6,50000.0,timeout
instance_45,1.0,algorithm_2,50000.0,timeout
instance_45,1.0,algorithm_7,1468.53,ok
instance_45,1.0,algorithm_3,50000.0,timeout
instance_45,1.0,algorithm_8,4769.07,ok
instance_48,1.0,algorithm_9,50000.0,timeout
instance_48,1.0,algorithm_10,50000.0,timeout
instance_48,1.0,algorithm_1,50000.0,timeout
instance_48,1.0,algorithm_5,50000.0,timeout
instance_48,1.0,algorithm_4,3133.75,ok
instance_48,1.0,algorithm_6,50000.0,timeout
instance_48,1.0,algorithm_2,2.072,ok
instance_48,1.0,algorithm_7,484.556,ok
instance_48,1.0,algorithm_3,50000.0,timeout
instance_48,1.0,algorithm_8,50000.0,timeout
instance_49,1.0,algorithm_9,50000.0,timeout
instance_49,1.0,algorithm_10,50000.0,timeout
instance_49,1.0,algorithm_1,50000.0,timeout
instance_49,1.0,algorithm_5,50000.0,timeout
instance_49,1.0,algorithm_4,50000.0,timeout
instance_49,1.0,algorithm_6,50000.0,timeout
instance_49,1.0,algorithm_2,50000.0,timeout
instance_49,1.0,algorithm_7,50000.0,timeout
instance_49,1.0,algorithm_3,50000.0,timeout
instance_49,1.0,algorithm_8,50000.0,timeout
instance_51,1.0,algorithm_9,50000.0,timeout
instance_51,1.0,algorithm_10,50000.0,timeout
instance_51,1.0,algorithm_1,50000.0,timeout
instance_51,1.0,algorithm_5,50000.0,timeout
instance_51,1.0,algorithm_4,50000.0,timeout
instance_51,1.0,algorithm_6,50000.0,timeout
instance_51,1.0,algorithm_2,50000.0,timeout
instance_51,1.0,algorithm_7,50000.0,timeout
instance_51,1.0,algorithm_3,50000.0,timeout
instance_51,1.0,algorithm_8,50000.0,timeout
instance_52,1.0,algorithm_9,50000.0,timeout
instance_52,1.0,algorithm_10,50000.0,timeout
instance_52,1.0,algorithm_1,50000.0,timeout
instance_52,1.0,algorithm_5,50000.0,timeout
instance_52,1.0,algorithm_4,50000.0,timeout
instance_52,1.0,algorithm_6,50000.0,timeout
instance_52,1.0,algorithm_2,50000.0,timeout
instance_52,1.0,algorithm_7,50000.0,timeout
instance_52,1.0,algorithm_3,50000.0,timeout
instance_52,1.0,algorithm_8,3151.68,ok
instance_53,1.0,algorithm_9,50000.0,timeout
instance_53,1.0,algorithm_10,50000.0,timeout
instance_53,1.0,algorithm_1,50000.0,timeout
instance_53,1.0,algorithm_5,50000.0,timeout
instance_53,1.0,algorithm_4,50000.0,timeout
instance_53,1.0,algorithm_6,50000.0,timeout
instance_53,1.0,algorithm_2,50000.0,timeout
instance_53,1.0,algorithm_7,50000.0,timeout
instance_53,1.0,algorithm_3,50000.0,timeout
instance_53,1.0,algorithm_8,50000.0,timeout
instance_55,1.0,algorithm_9,50000.0,timeout
instance_55,1.0,algorithm_10,50000.0,timeout
instance_55,1.0,algorithm_1,50000.0,timeout
instance_55,1.0,algorithm_5,1922.09,ok
instance_55,1.0,algorithm_4,50000.0,timeout
instance_55,1.0,algorithm_6,50000.0,timeout
instance_55,1.0,algorithm_2,50000.0,timeout
instance_55,1.0,algorithm_7,50000.0,timeout
instance_55,1.0,algorithm_3,50000.0,timeout
instance_55,1.0,algorithm_8,2769.94,ok
instance_56,1.0,algorithm_9,50000.0,timeout
instance_56,1.0,algorithm_10,50000.0,timeout
instance_56,1.0,algorithm_1,50000.0,timeout
instance_56,1.0,algorithm_5,50000.0,timeout
instance_56,1.0,algorithm_4,50000.0,timeout
instance_56,1.0,algorithm_6,50000.0,timeout
instance_56,1.0,algorithm_2,50000.0,timeout
instance_56,1.0,algorithm_7,50000.0,timeout
instance_56,1.0,algorithm_3,50000.0,timeout
instance_56,1.0,algorithm_8,50000.0,timeout
instance_57,1.0,algorithm_9,50000.0,timeout
instance_57,1.0,algorithm_10,50000.0,timeout
instance_57,1.0,algorithm_1,50000.0,timeout
instance_57,1.0,algorithm_5,50000.0,timeout
instance_57,1.0,algorithm_4,50000.0,timeout
instance_57,1.0,algorithm_6,50000.0,timeout
instance_57,1.0,algorithm_2,50000.0,timeout
instance_57,1.0,algorithm_7,50000.0,timeout
instance_57,1.0,algorithm_3,50000.0,timeout
instance_57,1.0,algorithm_8,50000.0,timeout
instance_58,1.0,algorithm_9,50000.0,timeout
instance_58,1.0,algorithm_10,50000.0,timeout
instance_58,1.0,algorithm_1,50000.0,timeout
instance_58,1.0,algorithm_5,50000.0,timeout
instance_58,1.0,algorithm_4,50000.0,timeout
instance_58,1.0,algorithm_6,50000.0,timeout
instance_58,1.0,algorithm_2,50000.0,timeout
instance_58,1.0,algorithm_7,50000.0,timeout
instance_58,1.0,algorithm_3,50000.0,timeout
instance_58,1.0,algorithm_8,50000.0,timeout
instance_59,1.0,algorithm_9,486.2,ok
instance_59,1.0,algorithm_10,304.956,ok
instance_59,1.0,algorithm_1,417.808,ok
instance_59,1.0,algorithm_5,430.628,ok
instance_59,1.0,algorithm_4,694.148,ok
instance_59,1.0,algorithm_6,515.648,ok
instance_59,1.0,algorithm_2,598.948,ok
instance_59,1.0,algorithm_7,373.112,ok
instance_59,1.0,algorithm_3,388.068,ok
instance_59,1.0,algorithm_8,497.256,ok
instance_60,1.0,algorithm_9,30.012,ok
instance_60,1.0,algorithm_10,2230.74,ok
instance_60,1.0,algorithm_1,36.46,ok
instance_60,1.0,algorithm_5,2060.18,ok
instance_60,1.0,algorithm_4,2047.86,ok
instance_60,1.0,algorithm_6,7.152,ok
instance_60,1.0,algorithm_2,1.34,ok
instance_60,1.0,algorithm_7,170.116,ok
instance_60,1.0,algorithm_3,2236.87,ok
instance_60,1.0,algorithm_8,2221.18,ok
instance_62,1.0,algorithm_9,48.452,ok
instance_62,1.0,algorithm_10,44.752,ok
instance_62,1.0,algorithm_1,16.324,ok
instance_62,1.0,algorithm_5,20.156,ok
instance_62,1.0,algorithm_4,37.892,ok
instance_62,1.0,algorithm_6,46.384,ok
instance_62,1.0,algorithm_2,8.732,ok
instance_62,1.0,algorithm_7,97.592,ok
instance_62,1.0,algorithm_3,45.5,ok
instance_62,1.0,algorithm_8,52.28,ok
instance_64,1.0,algorithm_9,47.82,ok
instance_64,1.0,algorithm_10,62.436,ok
instance_64,1.0,algorithm_1,16.656,ok
instance_64,1.0,algorithm_5,22.32,ok
instance_64,1.0,algorithm_4,40.96,ok
instance_64,1.0,algorithm_6,37.736,ok
instance_64,1.0,algorithm_2,9.28,ok
instance_64,1.0,algorithm_7,121.244,ok
instance_64,1.0,algorithm_3,67.452,ok
instance_64,1.0,algorithm_8,63.916,ok
instance_65,1.0,algorithm_9,26.16,ok
instance_65,1.0,algorithm_10,31.684,ok
instance_65,1.0,algorithm_1,9.184,ok
instance_65,1.0,algorithm_5,5.188,ok
instance_65,1.0,algorithm_4,11.792,ok
instance_65,1.0,algorithm_6,11.408,ok
instance_65,1.0,algorithm_2,3.86,ok
instance_65,1.0,algorithm_7,55.524,ok
instance_65,1.0,algorithm_3,33.256,ok
instance_65,1.0,algorithm_8,31.164,ok
instance_66,1.0,algorithm_9,46.744,ok
instance_66,1.0,algorithm_10,41.676,ok
instance_66,1.0,algorithm_1,11.64,ok
instance_66,1.0,algorithm_5,14.328,ok
instance_66,1.0,algorithm_4,28.08,ok
instance_66,1.0,algorithm_6,19.132,ok
instance_66,1.0,algorithm_2,5.784,ok
instance_66,1.0,algorithm_7,82.276,ok
instance_66,1.0,algorithm_3,43.752,ok
instance_66,1.0,algorithm_8,51.256,ok
instance_67,1.0,algorithm_9,50000.0,timeout
instance_67,1.0,algorithm_10,50000.0,timeout
instance_67,1.0,algorithm_1,50000.0,timeout
instance_67,1.0,algorithm_5,50000.0,timeout
instance_67,1.0,algorithm_4,50000.0,timeout
instance_67,1.0,algorithm_6,50000.0,timeout
instance_67,1.0,algorithm_2,50000.0,timeout
instance_67,1.0,algorithm_7,50000.0,timeout
instance_67,1.0,algorithm_3,50000.0,timeout
instance_67,1.0,algorithm_8,50000.0,timeout
instance_71,1.0,algorithm_9,679.72,ok
instance_71,1.0,algorithm_10,365.924,ok
instance_71,1.0,algorithm_1,898.764,ok
instance_71,1.0,algorithm_5,215.876,ok
instance_71,1.0,algorithm_4,1209.3,ok
instance_71,1.0,algorithm_6,1354.68,ok
instance_71,1.0,algorithm_2,589.324,ok
instance_71,1.0,algorithm_7,554.232,ok
instance_71,1.0,algorithm_3,357.188,ok
instance_71,1.0,algorithm_8,586.66,ok
instance_72,1.0,algorithm_9,50000.0,timeout
instance_72,1.0,algorithm_10,50000.0,timeout
instance_72,1.0,algorithm_1,50000.0,timeout
instance_72,1.0,algorithm_5,50000.0,timeout
instance_72,1.0,algorithm_4,50000.0,timeout
instance_72,1.0,algorithm_6,50000.0,timeout
instance_72,1.0,algorithm_2,50000.0,timeout
instance_72,1.0,algorithm_7,50000.0,timeout
instance_72,1.0,algorithm_3,50000.0,timeout
instance_72,1.0,algorithm_8,50000.0,timeout
instance_73,1.0,algorithm_9,50000.0,timeout
instance_73,1.0,algorithm_10,50000.0,timeout
instance_73,1.0,algorithm_1,50000.0,timeout
instance_73,1.0,algorithm_5,50000.0,timeout
instance_73,1.0,algorithm_4,50000.0,timeout
instance_73,1.0,algorithm_6,50000.0,timeout
instance_73,1.0,algorithm_2,50000.0,timeout
instance_73,1.0,algorithm_7,50000.0,timeout
instance_73,1.0,algorithm_3,50000.0,timeout
instance_73,1.0,algorithm_8,50000.0,timeout
instance_74,1.0,algorithm_9,50000.0,timeout
instance_74,1.0,algorithm_10,50000.0,timeout
instance_74,1.0,algorithm_1,50000.0,timeout
instance_74,1.0,algorithm_5,50000.0,timeout
instance_74,1.0,algorithm_4,50000.0,timeout
instance_74,1.0,algorithm_6,50000.0,timeout
instance_74,1.0,algorithm_2,50000.0,timeout
instance_74,1.0,algorithm_7,50000.0,timeout
instance_74,1.0,algorithm_3,50000.0,timeout
instance_74,1.0,algorithm_8,50000.0,timeout
instance_76,1.0,algorithm_9,0.124,ok
instance_76,1.0,algorithm_10,0.516,ok
instance_76,1.0,algorithm_1,0.28,ok
instance_76,1.0,algorithm_5,0.252,ok
instance_76,1.0,algorithm_4,0.448,ok
instance_76,1.0,algorithm_6,0.588,ok
instance_76,1.0,algorithm_2,0.296,ok
instance_76,1.0,algorithm_7,1.028,ok
instance_76,1.0,algorithm_3,0.544,ok
instance_76,1.0,algorithm_8,0.508,ok
instance_77,1.0,algorithm_9,0.704,ok
instance_77,1.0,algorithm_10,0.08,ok
instance_77,1.0,algorithm_1,0.044,ok
instance_77,1.0,algorithm_5,0.088,ok
instance_77,1.0,algorithm_4,0.072,ok
instance_77,1.0,algorithm_6,0.148,ok
instance_77,1.0,algorithm_2,0.036,ok
instance_77,1.0,algorithm_7,0.444,ok
instance_77,1.0,algorithm_3,0.084,ok
instance_77,1.0,algorithm_8,0.08,ok
instance_79,1.0,algorithm_9,50000.0,timeout
instance_79,1.0,algorithm_10,494.716,ok
instance_79,1.0,algorithm_1,3259.68,ok
instance_79,1.0,algorithm_5,1189.66,ok
instance_79,1.0,algorithm_4,554.868,ok
instance_79,1.0,algorithm_6,1235.0,ok
instance_79,1.0,algorithm_2,923.172,ok
instance_79,1.0,algorithm_7,1352.43,ok
instance_79,1.0,algorithm_3,1071.24,ok
