@RELATION Magnus

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instance_122,1.0,algorithm_4,18000.0,timeout
instance_122,1.0,algorithm_14,18000.0,timeout
instance_122,1.0,algorithm_11,18000.0,timeout
instance_122,1.0,algorithm_6,18000.0,timeout
instance_122,1.0,algorithm_13,18000.0,timeout
instance_122,1.0,algorithm_16,18000.0,timeout
instance_122,1.0,algorithm_2,18000.0,timeout
instance_122,1.0,algorithm_18,18000.0,timeout
instance_122,1.0,algorithm_17,18000.0,timeout
instance_122,1.0,algorithm_1,18000.0,timeout
instance_122,1.0,algorithm_9,18000.0,timeout
instance_122,1.0,algorithm_10,18000.0,timeout
instance_122,1.0,algorithm_15,18000.0,timeout
instance_122,1.0,algorithm_5,18000.0,timeout
instance_121,1.0,algorithm_3,621.0,ok
instance_121,1.0,algorithm_12,0.81,ok
instance_121,1.0,algorithm_8,0.37,ok
instance_121,1.0,algorithm_7,0.59,ok
instance_121,1.0,algorithm_19,0.31,ok
instance_121,1.0,algorithm_4,18000.0,timeout
instance_121,1.0,algorithm_14,0.08,ok
instance_121,1.0,algorithm_11,18000.0,timeout
instance_121,1.0,algorithm_6,0.53,ok
instance_121,1.0,algorithm_13,0.13,ok
instance_121,1.0,algorithm_16,0.56,ok
instance_121,1.0,algorithm_2,0.14,ok
instance_121,1.0,algorithm_18,18000.0,timeout
instance_121,1.0,algorithm_17,0.06,ok
instance_121,1.0,algorithm_1,18000.0,timeout
instance_121,1.0,algorithm_9,620.96,ok
instance_121,1.0,algorithm_10,18000.0,timeout
instance_121,1.0,algorithm_15,1.21,ok
instance_121,1.0,algorithm_5,0.15,ok
instance_118,1.0,algorithm_3,18000.0,timeout
instance_118,1.0,algorithm_12,18000.0,timeout
instance_118,1.0,algorithm_8,18000.0,timeout
instance_118,1.0,algorithm_7,18000.0,timeout
instance_118,1.0,algorithm_19,18000.0,timeout
instance_118,1.0,algorithm_4,18000.0,timeout
instance_118,1.0,algorithm_14,18000.0,timeout
instance_118,1.0,algorithm_11,18000.0,timeout
instance_118,1.0,algorithm_6,18000.0,timeout
instance_118,1.0,algorithm_13,18000.0,timeout
instance_118,1.0,algorithm_16,18000.0,timeout
instance_118,1.0,algorithm_2,18000.0,timeout
instance_118,1.0,algorithm_18,18000.0,timeout
instance_118,1.0,algorithm_17,18000.0,timeout
instance_118,1.0,algorithm_1,18000.0,timeout
instance_118,1.0,algorithm_9,18000.0,timeout
instance_118,1.0,algorithm_10,18000.0,timeout
instance_118,1.0,algorithm_15,18000.0,timeout
instance_118,1.0,algorithm_5,18000.0,timeout
instance_353,1.0,algorithm_3,18000.0,timeout
instance_353,1.0,algorithm_12,18000.0,timeout
instance_353,1.0,algorithm_8,160.24,ok
instance_353,1.0,algorithm_7,244.35,ok
instance_353,1.0,algorithm_19,266.05,ok
instance_353,1.0,algorithm_4,18000.0,timeout
instance_353,1.0,algorithm_14,66.87,ok
instance_353,1.0,algorithm_11,57.23,ok
instance_353,1.0,algorithm_6,266.03,ok
instance_353,1.0,algorithm_13,263.87,ok
instance_353,1.0,algorithm_16,62.63,ok
instance_353,1.0,algorithm_2,237.9,ok
instance_353,1.0,algorithm_18,237.89,ok
instance_353,1.0,algorithm_17,69.53,ok
instance_353,1.0,algorithm_1,18000.0,timeout
instance_353,1.0,algorithm_9,18000.0,timeout
instance_353,1.0,algorithm_10,151.34,ok
instance_353,1.0,algorithm_15,18000.0,timeout
instance_353,1.0,algorithm_5,376.3,ok
instance_352,1.0,algorithm_3,18000.0,timeout
instance_352,1.0,algorithm_12,18000.0,timeout
instance_352,1.0,algorithm_8,18000.0,timeout
instance_352,1.0,algorithm_7,18000.0,timeout
instance_352,1.0,algorithm_19,18000.0,timeout
instance_352,1.0,algorithm_4,18000.0,timeout
instance_352,1.0,algorithm_14,18000.0,timeout
instance_352,1.0,algorithm_11,18000.0,timeout
instance_352,1.0,algorithm_6,18000.0,timeout
instance_352,1.0,algorithm_13,18000.0,timeout
instance_352,1.0,algorithm_16,18000.0,timeout
instance_352,1.0,algorithm_2,18000.0,timeout
instance_352,1.0,algorithm_18,18000.0,timeout
instance_352,1.0,algorithm_17,18000.0,timeout
instance_352,1.0,algorithm_1,18000.0,timeout
instance_352,1.0,algorithm_9,18000.0,timeout
instance_352,1.0,algorithm_10,18000.0,timeout
instance_352,1.0,algorithm_15,18000.0,timeout
instance_352,1.0,algorithm_5,18000.0,timeout
instance_355,1.0,algorithm_3,18000.0,timeout
instance_355,1.0,algorithm_12,18000.0,timeout
instance_355,1.0,algorithm_8,18000.0,timeout
instance_355,1.0,algorithm_7,18000.0,timeout
instance_355,1.0,algorithm_19,18000.0,timeout
instance_355,1.0,algorithm_4,18000.0,timeout
instance_355,1.0,algorithm_14,18000.0,timeout
instance_355,1.0,algorithm_11,18000.0,timeout
instance_355,1.0,algorithm_6,18000.0,timeout
instance_355,1.0,algorithm_13,18000.0,timeout
instance_355,1.0,algorithm_16,18000.0,timeout
instance_355,1.0,algorithm_2,18000.0,timeout
instance_355,1.0,algorithm_18,18000.0,timeout
instance_355,1.0,algorithm_17,18000.0,timeout
instance_355,1.0,algorithm_1,18000.0,timeout
instance_355,1.0,algorithm_9,18000.0,timeout
instance_355,1.0,algorithm_10,18000.0,timeout
instance_355,1.0,algorithm_15,18000.0,timeout
instance_355,1.0,algorithm_5,18000.0,timeout
instance_357,1.0,algorithm_3,18000.0,timeout
instance_357,1.0,algorithm_12,18000.0,timeout
instance_357,1.0,algorithm_8,679.66,ok
instance_357,1.0,algorithm_7,549.32,ok
instance_357,1.0,algorithm_19,560.52,ok
instance_357,1.0,algorithm_4,18000.0,timeout
instance_357,1.0,algorithm_14,132.48,ok
instance_357,1.0,algorithm_11,136.64,ok
instance_357,1.0,algorithm_6,853.81,ok
instance_357,1.0,algorithm_13,934.44,ok
instance_357,1.0,algorithm_16,145.5,ok
instance_357,1.0,algorithm_2,548.89,ok
instance_357,1.0,algorithm_18,679.67,ok
instance_357,1.0,algorithm_17,139.28,ok
instance_357,1.0,algorithm_1,18000.0,timeout
instance_357,1.0,algorithm_9,18000.0,timeout
instance_357,1.0,algorithm_10,554.6,ok
instance_357,1.0,algorithm_15,18000.0,timeout
instance_357,1.0,algorithm_5,514.72,ok
instance_358,1.0,algorithm_3,18000.0,timeout
instance_358,1.0,algorithm_12,18000.0,timeout
instance_358,1.0,algorithm_8,39.52,ok
instance_358,1.0,algorithm_7,70.79,ok
instance_358,1.0,algorithm_19,75.58,ok
instance_358,1.0,algorithm_4,18000.0,timeout
instance_358,1.0,algorithm_14,11.47,ok
instance_358,1.0,algorithm_11,36.08,ok
instance_358,1.0,algorithm_6,90.65,ok
instance_358,1.0,algorithm_13,91.67,ok
instance_358,1.0,algorithm_16,15.65,ok
instance_358,1.0,algorithm_2,67.8,ok
instance_358,1.0,algorithm_18,54.02,ok
instance_358,1.0,algorithm_17,10.76,ok
instance_358,1.0,algorithm_1,18000.0,timeout
instance_358,1.0,algorithm_9,18000.0,timeout
instance_358,1.0,algorithm_10,96.88,ok
instance_358,1.0,algorithm_15,18000.0,timeout
instance_358,1.0,algorithm_5,49.6,ok
instance_359,1.0,algorithm_3,18000.0,timeout
instance_359,1.0,algorithm_12,18000.0,timeout
instance_359,1.0,algorithm_8,82.83,ok
instance_359,1.0,algorithm_7,223.12,ok
instance_359,1.0,algorithm_19,185.42,ok
instance_359,1.0,algorithm_4,18000.0,timeout
instance_359,1.0,algorithm_14,35.01,ok
instance_359,1.0,algorithm_11,55.44,ok
instance_359,1.0,algorithm_6,131.11,ok
instance_359,1.0,algorithm_13,132.76,ok
instance_359,1.0,algorithm_16,31.77,ok
instance_359,1.0,algorithm_2,278.67,ok
instance_359,1.0,algorithm_18,268.0,ok
instance_359,1.0,algorithm_17,40.07,ok
instance_359,1.0,algorithm_1,18000.0,timeout
instance_359,1.0,algorithm_9,18000.0,timeout
instance_359,1.0,algorithm_10,258.78,ok
instance_359,1.0,algorithm_15,18000.0,timeout
instance_359,1.0,algorithm_5,216.32,ok
instance_361,1.0,algorithm_3,18000.0,timeout
instance_361,1.0,algorithm_12,18000.0,timeout
instance_361,1.0,algorithm_8,18000.0,timeout
instance_361,1.0,algorithm_7,18000.0,timeout
instance_361,1.0,algorithm_19,18000.0,timeout
instance_361,1.0,algorithm_4,18000.0,timeout
instance_361,1.0,algorithm_14,1757.37,ok
instance_361,1.0,algorithm_11,1434.38,ok
instance_361,1.0,algorithm_6,18000.0,timeout
instance_361,1.0,algorithm_13,18000.0,timeout
instance_361,1.0,algorithm_16,18000.0,timeout
instance_361,1.0,algorithm_2,18000.0,timeout
instance_361,1.0,algorithm_18,18000.0,timeout
instance_361,1.0,algorithm_17,18000.0,timeout
instance_361,1.0,algorithm_1,18000.0,timeout
instance_361,1.0,algorithm_9,18000.0,timeout
instance_361,1.0,algorithm_10,18000.0,timeout
instance_361,1.0,algorithm_15,18000.0,timeout
instance_361,1.0,algorithm_5,18000.0,timeout
instance_354,1.0,algorithm_3,18000.0,timeout
instance_354,1.0,algorithm_12,18000.0,timeout
instance_354,1.0,algorithm_8,69.4,ok
instance_354,1.0,algorithm_7,85.39,ok
instance_354,1.0,algorithm_19,113.5,ok
instance_354,1.0,algorithm_4,18000.0,timeout
instance_354,1.0,algorithm_14,16.59,ok
instance_354,1.0,algorithm_11,31.14,ok
instance_354,1.0,algorithm_6,147.44,ok
instance_354,1.0,algorithm_13,152.72,ok
instance_354,1.0,algorithm_16,14.89,ok
instance_354,1.0,algorithm_2,118.27,ok
instance_354,1.0,algorithm_18,104.86,ok
instance_354,1.0,algorithm_17,15.99,ok
instance_354,1.0,algorithm_1,18000.0,timeout
instance_354,1.0,algorithm_9,18000.0,timeout
instance_354,1.0,algorithm_10,108.32,ok
instance_354,1.0,algorithm_15,18000.0,timeout
instance_354,1.0,algorithm_5,93.93,ok
instance_360,1.0,algorithm_3,18000.0,timeout
instance_360,1.0,algorithm_12,18000.0,timeout
instance_360,1.0,algorithm_8,46.64,ok
instance_360,1.0,algorithm_7,62.84,ok
instance_360,1.0,algorithm_19,76.11,ok
instance_360,1.0,algorithm_4,18000.0,timeout
instance_360,1.0,algorithm_14,9.21,ok
instance_360,1.0,algorithm_11,28.79,ok
instance_360,1.0,algorithm_6,105.98,ok
instance_360,1.0,algorithm_13,102.62,ok
instance_360,1.0,algorithm_16,12.47,ok
instance_360,1.0,algorithm_2,99.01,ok
instance_360,1.0,algorithm_18,75.94,ok
instance_360,1.0,algorithm_17,9.26,ok
instance_360,1.0,algorithm_1,18000.0,timeout
instance_360,1.0,algorithm_9,18000.0,timeout
instance_360,1.0,algorithm_10,102.83,ok
instance_360,1.0,algorithm_15,18000.0,timeout
instance_360,1.0,algorithm_5,67.73,ok
instance_351,1.0,algorithm_3,18000.0,timeout
instance_351,1.0,algorithm_12,18000.0,timeout
instance_351,1.0,algorithm_8,215.54,ok
instance_351,1.0,algorithm_7,496.63,ok
instance_351,1.0,algorithm_19,413.72,ok
instance_351,1.0,algorithm_4,18000.0,timeout
instance_351,1.0,algorithm_14,98.1,ok
instance_351,1.0,algorithm_11,150.32,ok
instance_351,1.0,algorithm_6,557.07,ok
instance_351,1.0,algorithm_13,541.43,ok
instance_351,1.0,algorithm_16,51.89,ok
instance_351,1.0,algorithm_2,444.07,ok
instance_351,1.0,algorithm_18,219.55,ok
instance_351,1.0,algorithm_17,94.96,ok
instance_351,1.0,algorithm_1,18000.0,timeout
instance_351,1.0,algorithm_9,18000.0,timeout
instance_351,1.0,algorithm_10,640.84,ok
instance_351,1.0,algorithm_15,18000.0,timeout
instance_351,1.0,algorithm_5,388.8,ok
instance_348,1.0,algorithm_3,18000.0,timeout
instance_348,1.0,algorithm_12,18000.0,timeout
instance_348,1.0,algorithm_8,275.3,ok
instance_348,1.0,algorithm_7,772.31,ok
instance_348,1.0,algorithm_19,635.23,ok
instance_348,1.0,algorithm_4,18000.0,timeout
instance_348,1.0,algorithm_14,111.31,ok
instance_348,1.0,algorithm_11,156.93,ok
instance_348,1.0,algorithm_6,787.9,ok
instance_348,1.0,algorithm_13,818.82,ok
instance_348,1.0,algorithm_16,69.64,ok
instance_348,1.0,algorithm_2,613.15,ok
instance_348,1.0,algorithm_18,368.49,ok
instance_348,1.0,algorithm_17,101.82,ok
instance_348,1.0,algorithm_1,18000.0,timeout
instance_348,1.0,algorithm_9,18000.0,timeout
instance_348,1.0,algorithm_10,838.57,ok
instance_348,1.0,algorithm_15,18000.0,timeout
instance_348,1.0,algorithm_5,556.86,ok
instance_349,1.0,algorithm_3,18000.0,timeout
instance_349,1.0,algorithm_12,18000.0,timeout
instance_349,1.0,algorithm_8,50.18,ok
instance_349,1.0,algorithm_7,125.64,ok
instance_349,1.0,algorithm_19,105.93,ok
instance_349,1.0,algorithm_4,18000.0,timeout
instance_349,1.0,algorithm_14,15.22,ok
instance_349,1.0,algorithm_11,49.05,ok
instance_349,1.0,algorithm_6,144.57,ok
instance_349,1.0,algorithm_13,146.16,ok
instance_349,1.0,algorithm_16,17.99,ok
instance_349,1.0,algorithm_2,124.28,ok
instance_349,1.0,algorithm_18,71.47,ok
instance_349,1.0,algorithm_17,16.08,ok
instance_349,1.0,algorithm_1,18000.0,timeout
instance_349,1.0,algorithm_9,18000.0,timeout
instance_349,1.0,algorithm_10,137.95,ok
instance_349,1.0,algorithm_15,18000.0,timeout
instance_349,1.0,algorithm_5,95.52,ok
instance_363,1.0,algorithm_3,18000.0,timeout
instance_363,1.0,algorithm_12,18000.0,timeout
instance_363,1.0,algorithm_8,84.95,ok
instance_363,1.0,algorithm_7,160.97,ok
instance_363,1.0,algorithm_19,168.31,ok
instance_363,1.0,algorithm_4,18000.0,timeout
instance_363,1.0,algorithm_14,27.76,ok
instance_363,1.0,algorithm_11,56.03,ok
instance_363,1.0,algorithm_6,202.98,ok
instance_363,1.0,algorithm_13,198.31,ok
instance_363,1.0,algorithm_16,31.95,ok
instance_363,1.0,algorithm_2,206.38,ok
instance_363,1.0,algorithm_18,100.57,ok
instance_363,1.0,algorithm_17,26.71,ok
instance_363,1.0,algorithm_1,18000.0,timeout
instance_363,1.0,algorithm_9,18000.0,timeout
instance_363,1.0,algorithm_10,241.43,ok
instance_363,1.0,algorithm_15,18000.0,timeout
instance_363,1.0,algorithm_5,181.17,ok
instance_350,1.0,algorithm_3,18000.0,timeout
instance_350,1.0,algorithm_12,18000.0,timeout
instance_350,1.0,algorithm_8,18000.0,timeout
instance_350,1.0,algorithm_7,18000.0,timeout
instance_350,1.0,algorithm_19,18000.0,timeout
instance_350,1.0,algorithm_4,18000.0,timeout
instance_350,1.0,algorithm_14,18000.0,timeout
instance_350,1.0,algorithm_11,18000.0,timeout
instance_350,1.0,algorithm_6,18000.0,timeout
instance_350,1.0,algorithm_13,18000.0,timeout
instance_350,1.0,algorithm_16,18000.0,timeout
instance_350,1.0,algorithm_2,18000.0,timeout
instance_350,1.0,algorithm_18,18000.0,timeout
instance_350,1.0,algorithm_17,18000.0,timeout
instance_350,1.0,algorithm_1,18000.0,timeout
instance_350,1.0,algorithm_9,18000.0,timeout
instance_350,1.0,algorithm_10,18000.0,timeout
instance_350,1.0,algorithm_15,18000.0,timeout
instance_350,1.0,algorithm_5,18000.0,timeout
instance_337,1.0,algorithm_3,18000.0,timeout
instance_337,1.0,algorithm_12,18000.0,timeout
instance_337,1.0,algorithm_8,71.89,ok
instance_337,1.0,algorithm_7,118.83,ok
instance_337,1.0,algorithm_19,66.52,ok
instance_337,1.0,algorithm_4,18000.0,timeout
instance_337,1.0,algorithm_14,42.02,ok
instance_337,1.0,algorithm_11,50.31,ok
instance_337,1.0,algorithm_6,72.18,ok
instance_337,1.0,algorithm_13,72.44,ok
instance_337,1.0,algorithm_16,62.45,ok
instance_337,1.0,algorithm_2,95.77,ok
instance_337,1.0,algorithm_18,52.63,ok
instance_337,1.0,algorithm_17,42.6,ok
instance_337,1.0,algorithm_1,18000.0,timeout
instance_337,1.0,algorithm_9,18000.0,timeout
instance_337,1.0,algorithm_10,19.32,ok
instance_337,1.0,algorithm_15,18000.0,timeout
instance_337,1.0,algorithm_5,91.29,ok
instance_343,1.0,algorithm_3,18000.0,timeout
instance_343,1.0,algorithm_12,18000.0,timeout
instance_343,1.0,algorithm_8,18000.0,timeout
instance_343,1.0,algorithm_7,18000.0,timeout
instance_343,1.0,algorithm_19,18000.0,timeout
instance_343,1.0,algorithm_4,18000.0,timeout
instance_343,1.0,algorithm_14,18000.0,timeout
instance_343,1.0,algorithm_11,18000.0,timeout
instance_343,1.0,algorithm_6,18000.0,timeout
instance_343,1.0,algorithm_13,18000.0,timeout
instance_343,1.0,algorithm_16,18000.0,timeout
instance_343,1.0,algorithm_2,18000.0,timeout
instance_343,1.0,algorithm_18,18000.0,timeout
instance_343,1.0,algorithm_17,18000.0,timeout
instance_343,1.0,algorithm_1,18000.0,timeout
instance_343,1.0,algorithm_9,18000.0,timeout
instance_343,1.0,algorithm_10,18000.0,timeout
instance_343,1.0,algorithm_15,18000.0,timeout
instance_343,1.0,algorithm_5,18000.0,timeout
instance_344,1.0,algorithm_3,18000.0,timeout
instance_344,1.0,algorithm_12,18000.0,timeout
instance_344,1.0,algorithm_8,18000.0,timeout
instance_344,1.0,algorithm_7,18000.0,timeout
instance_344,1.0,algorithm_19,18000.0,timeout
instance_344,1.0,algorithm_4,18000.0,timeout
instance_344,1.0,algorithm_14,18000.0,timeout
instance_344,1.0,algorithm_11,18000.0,timeout
instance_344,1.0,algorithm_6,18000.0,timeout
instance_344,1.0,algorithm_13,18000.0,timeout
instance_344,1.0,algorithm_16,18000.0,timeout
instance_344,1.0,algorithm_2,18000.0,timeout
instance_344,1.0,algorithm_18,18000.0,timeout
instance_344,1.0,algorithm_17,18000.0,timeout
instance_344,1.0,algorithm_1,18000.0,timeout
instance_344,1.0,algorithm_9,18000.0,timeout
instance_344,1.0,algorithm_10,18000.0,timeout
instance_344,1.0,algorithm_15,18000.0,timeout
instance_344,1.0,algorithm_5,18000.0,timeout
instance_332,1.0,algorithm_3,18000.0,timeout
instance_332,1.0,algorithm_12,18000.0,timeout
instance_332,1.0,algorithm_8,18000.0,timeout
instance_332,1.0,algorithm_7,18000.0,timeout
instance_332,1.0,algorithm_19,18000.0,timeout
instance_332,1.0,algorithm_4,18000.0,timeout
instance_332,1.0,algorithm_14,18000.0,timeout
instance_332,1.0,algorithm_11,18000.0,timeout
instance_332,1.0,algorithm_6,18000.0,timeout
instance_332,1.0,algorithm_13,18000.0,timeout
instance_332,1.0,algorithm_16,18000.0,timeout
instance_332,1.0,algorithm_2,18000.0,timeout
instance_332,1.0,algorithm_18,18000.0,timeout
instance_332,1.0,algorithm_17,18000.0,timeout
instance_332,1.0,algorithm_1,18000.0,timeout
instance_332,1.0,algorithm_9,18000.0,timeout
instance_332,1.0,algorithm_10,18000.0,timeout
instance_332,1.0,algorithm_15,18000.0,timeout
instance_332,1.0,algorithm_5,18000.0,timeout
instance_339,1.0,algorithm_3,18000.0,timeout
instance_339,1.0,algorithm_12,18000.0,timeout
instance_339,1.0,algorithm_8,245.9,ok
instance_339,1.0,algorithm_7,186.31,ok
instance_339,1.0,algorithm_19,126.34,ok
instance_339,1.0,algorithm_4,18000.0,timeout
instance_339,1.0,algorithm_14,68.2,ok
instance_339,1.0,algorithm_11,104.84,ok
instance_339,1.0,algorithm_6,212.08,ok
instance_339,1.0,algorithm_13,213.88,ok
instance_339,1.0,algorithm_16,80.16,ok
instance_339,1.0,algorithm_2,123.29,ok
instance_339,1.0,algorithm_18,119.37,ok
instance_339,1.0,algorithm_17,73.28,ok
instance_339,1.0,algorithm_1,18000.0,timeout
instance_339,1.0,algorithm_9,18000.0,timeout
instance_339,1.0,algorithm_10,107.81,ok
instance_339,1.0,algorithm_15,18000.0,timeout
instance_339,1.0,algorithm_5,119.31,ok
instance_329,1.0,algorithm_3,18000.0,timeout
instance_329,1.0,algorithm_12,18000.0,timeout
instance_329,1.0,algorithm_8,28.94,ok
instance_329,1.0,algorithm_7,18.88,ok
instance_329,1.0,algorithm_19,20.55,ok
instance_329,1.0,algorithm_4,18000.0,timeout
instance_329,1.0,algorithm_14,4.71,ok
instance_329,1.0,algorithm_11,23.88,ok
instance_329,1.0,algorithm_6,28.59,ok
instance_329,1.0,algorithm_13,27.7,ok
instance_329,1.0,algorithm_16,10.5,ok
instance_329,1.0,algorithm_2,28.59,ok
instance_329,1.0,algorithm_18,18.43,ok
instance_329,1.0,algorithm_17,4.87,ok
instance_329,1.0,algorithm_1,18000.0,timeout
instance_329,1.0,algorithm_9,18000.0,timeout
instance_329,1.0,algorithm_10,25.55,ok
instance_329,1.0,algorithm_15,18000.0,timeout
instance_329,1.0,algorithm_5,25.56,ok
instance_333,1.0,algorithm_3,18000.0,timeout
instance_333,1.0,algorithm_12,18000.0,timeout
instance_333,1.0,algorithm_8,25.3,ok
instance_333,1.0,algorithm_7,17.8,ok
instance_333,1.0,algorithm_19,17.66,ok
instance_333,1.0,algorithm_4,18000.0,timeout
instance_333,1.0,algorithm_14,4.66,ok
instance_333,1.0,algorithm_11,23.95,ok
instance_333,1.0,algorithm_6,22.57,ok
instance_333,1.0,algorithm_13,23.04,ok
instance_333,1.0,algorithm_16,10.69,ok
instance_333,1.0,algorithm_2,28.0,ok
instance_333,1.0,algorithm_18,9.02,ok
instance_333,1.0,algorithm_17,4.82,ok
instance_333,1.0,algorithm_1,18000.0,timeout
instance_333,1.0,algorithm_9,18000.0,timeout
instance_333,1.0,algorithm_10,24.72,ok
instance_333,1.0,algorithm_15,18000.0,timeout
instance_333,1.0,algorithm_5,25.08,ok
instance_334,1.0,algorithm_3,18000.0,timeout
instance_334,1.0,algorithm_12,18000.0,timeout
instance_334,1.0,algorithm_8,47.02,ok
instance_334,1.0,algorithm_7,75.84,ok
instance_334,1.0,algorithm_19,93.67,ok
instance_334,1.0,algorithm_4,18000.0,timeout
instance_334,1.0,algorithm_14,29.27,ok
instance_334,1.0,algorithm_11,59.81,ok
instance_334,1.0,algorithm_6,76.36,ok
instance_334,1.0,algorithm_13,77.28,ok
instance_334,1.0,algorithm_16,30.27,ok
instance_334,1.0,algorithm_2,61.54,ok
instance_334,1.0,algorithm_18,61.24,ok
instance_334,1.0,algorithm_17,29.54,ok
instance_334,1.0,algorithm_1,18000.0,timeout
instance_334,1.0,algorithm_9,18000.0,timeout
instance_334,1.0,algorithm_10,54.18,ok
instance_334,1.0,algorithm_15,18000.0,timeout
instance_334,1.0,algorithm_5,59.17,ok
instance_328,1.0,algorithm_3,18000.0,timeout
instance_328,1.0,algorithm_12,18000.0,timeout
instance_328,1.0,algorithm_8,18000.0,timeout
instance_328,1.0,algorithm_7,18000.0,timeout
instance_328,1.0,algorithm_19,18000.0,timeout
instance_328,1.0,algorithm_4,18000.0,timeout
instance_328,1.0,algorithm_14,18000.0,timeout
instance_328,1.0,algorithm_11,18000.0,timeout
instance_328,1.0,algorithm_6,18000.0,timeout
instance_328,1.0,algorithm_13,18000.0,timeout
instance_328,1.0,algorithm_16,18000.0,timeout
instance_328,1.0,algorithm_2,18000.0,timeout
instance_328,1.0,algorithm_18,18000.0,timeout
instance_328,1.0,algorithm_17,18000.0,timeout
instance_328,1.0,algorithm_1,18000.0,timeout
instance_328,1.0,algorithm_9,18000.0,timeout
instance_328,1.0,algorithm_10,18000.0,timeout
instance_328,1.0,algorithm_15,18000.0,timeout
instance_328,1.0,algorithm_5,18000.0,timeout
instance_342,1.0,algorithm_3,18000.0,timeout
instance_342,1.0,algorithm_12,18000.0,timeout
instance_342,1.0,algorithm_8,80.32,ok
instance_342,1.0,algorithm_7,14.68,ok
instance_342,1.0,algorithm_19,15.09,ok
instance_342,1.0,algorithm_4,18000.0,timeout
instance_342,1.0,algorithm_14,2.92,ok
instance_342,1.0,algorithm_11,13.06,ok
instance_342,1.0,algorithm_6,28.45,ok
instance_342,1.0,algorithm_13,29.66,ok
instance_342,1.0,algorithm_16,6.23,ok
instance_342,1.0,algorithm_2,43.69,ok
instance_342,1.0,algorithm_18,16.07,ok
instance_342,1.0,algorithm_17,3.19,ok
instance_342,1.0,algorithm_1,18000.0,timeout
instance_342,1.0,algorithm_9,18000.0,timeout
instance_342,1.0,algorithm_10,18.92,ok
instance_342,1.0,algorithm_15,18000.0,timeout
instance_342,1.0,algorithm_5,40.88,ok
instance_331,1.0,algorithm_3,18000.0,timeout
instance_331,1.0,algorithm_12,18000.0,timeout
instance_331,1.0,algorithm_8,124.51,ok
instance_331,1.0,algorithm_7,62.86,ok
instance_331,1.0,algorithm_19,51.07,ok
instance_331,1.0,algorithm_4,18000.0,timeout
instance_331,1.0,algorithm_14,25.6,ok
instance_331,1.0,algorithm_11,72.93,ok
instance_331,1.0,algorithm_6,67.7,ok
instance_331,1.0,algorithm_13,65.97,ok
instance_331,1.0,algorithm_16,81.13,ok
instance_331,1.0,algorithm_2,83.83,ok
instance_331,1.0,algorithm_18,48.99,ok
instance_331,1.0,algorithm_17,26.86,ok
instance_331,1.0,algorithm_1,18000.0,timeout
instance_331,1.0,algorithm_9,18000.0,timeout
instance_331,1.0,algorithm_10,54.29,ok
